rot 6.28
tra 1
temperature 0.5
total steps 12000
step,etot,elhm,ekde,edst,eele,epmf,ehpc,ehdb,epsp,evdw
119,-1.54157e-08,3.86469,0,213.685,-3.63421e-07,45.776,0.128438,0,0,-1.54157e-08
120,-2.35238e-09,4.17208,0,292.336,-2.68207e-07,45.776,0.128438,0,0,-2.35238e-09
121,-8.29892e-09,3.9656,0,236.841,-3.26873e-07,45.776,0.128438,0,0,-8.29892e-09
122,-3.02225e-06,3.01289,0,88.5074,-8.55086e-07,45.776,0.128438,0,0,-3.02225e-06
123,-4.81717e-08,3.6787,0,176.54,-4.33748e-07,45.776,0.128438,0,0,-4.81717e-08
124,-6.67092e-08,3.62822,0,168.559,-4.64653e-07,45.776,0.128438,0,0,-6.67092e-08
125,-1.26328e-09,4.27454,0,324.068,-2.40466e-07,45.776,0.128438,0,0,-1.26328e-09
126,-0.000151883,2.37179,0,53.0609,-1.58687e-06,45.776,0.128438,0,0,-0.000151883
127,-1.92322,1.27818,0,12.1263,-3.37389e-06,40.279,2.34655,-0.663216,-0.093891,-1.92322
179,-4.54047e-05,2.63006,0,58.889,-1.27217e-06,45.776,0.128438,0,0,-4.54047e-05
180,-9.32309e-06,2.76983,0,73.3781,-1.10665e-06,45.776,0.128438,0,0,-9.32309e-06
181,-0.000176099,2.42769,0,50.6115,-1.73244e-06,45.776,0.128438,0,0,-0.000176099
182,-9.93544e-07,3.17714,0,108.97,-7.45657e-07,45.776,0.128438,0,0,-9.93544e-07
183,-2.62751e-09,4.14461,0,287.383,-2.78002e-07,45.776,0.128438,0,0,-2.62751e-09
184,-1.31516e-09,4.25249,0,323.107,-2.45241e-07,45.776,0.128438,0,0,-1.31516e-09
185,-0.00260574,1.93868,0,28.0186,-2.6877e-06,45.776,0.128438,0,0,-0.00260574
186,-5.71752e-07,3.25282,0,118.314,-6.62513e-07,45.776,0.128438,0,0,-5.71752e-07
187,-0.0010564,2.09878,0,33.8594,-2.36487e-06,45.776,0.128438,0,0,-0.0010564
188,-6.44065e-07,3.23174,0,114.177,-7.01625e-07,45.776,0.128438,0,0,-6.44065e-07
189,-4.00115e-07,3.27771,0,124.122,-6.42929e-07,45.776,0.128438,0,0,-4.00115e-07
190,-1.45995e-06,3.06854,0,97.242,-8.27056e-07,45.776,0.128438,0,0,-1.45995e-06
191,-0.00343346,2.21183,0,40.0952,-1.08105e-06,45.776,0.128438,-5.62305e-34,0,-0.00343346
192,-0.000296328,2.42329,0,51.6846,-1.65075e-06,45.776,0.128438,0,0,-0.000296328
193,-1.2398e-05,2.5701,0,59.1677,-1.29397e-06,45.776,0.128438,0,0,-1.2398e-05
194,-1.2833e-05,2.86286,0,81.1005,-9.01342e-07,45.776,0.128438,0,0,-1.2833e-05
195,-8.58333e-05,2.46516,0,57.8193,-1.43789e-06,45.776,0.128438,0,0,-8.58333e-05
196,-0.00346153,1.76124,0,24.8622,-3.49046e-06,45.776,0.128438,0,0,-0.00346153
197,-7.82483e-05,2.62116,0,58.9158,-1.18318e-06,45.776,0.128438,0,0,-7.82483e-05
198,-3.04887e-06,2.97014,0,90.4702,-8.82485e-07,45.776,0.128438,0,0,-3.04887e-06
199,-2.19291e-07,3.41994,0,138.714,-5.77952e-07,45.776,0.128438,0,0,-2.19291e-07
200,-1.71063e-09,4.2166,0,308.62,-2.58294e-07,45.776,0.128438,0,0,-1.71063e-09
201,-2.20083e-11,4.939,0,637.676,-1.22705e-07,45.776,0.128438,0,0,-2.20083e-11
202,-1.09588e-11,5.05524,0,716.058,-1.09347e-07,45.776,0.128438,0,0,-1.09588e-11
203,-3.59008e-12,5.24132,0,862.397,-9.04825e-08,45.776,0.128438,0,0,-3.59008e-12
204,-1.99763e-10,4.56642,0,441.648,-1.80056e-07,45.776,0.128438,0,0,-1.99763e-10
205,-5.60555e-08,3.61845,0,173.396,-4.67778e-07,45.776,0.128438,0,0,-5.60555e-08
206,-0.0017654,2.1165,0,41.4831,-2.01468e-06,45.776,0.128438,0,0,-0.0017654
207,-3.31535e-05,2.60322,0,59.9788,-1.38137e-06,45.776,0.128438,0,0,-3.31535e-05
208,-7.9062e-07,3.21774,0,112.298,-7.05561e-07,45.776,0.128438,0,0,-7.9062e-07
209,-5.58492e-07,3.2861,0,117.831,-6.578e-07,45.776,0.128438,0,0,-5.58492e-07
210,-1.35415e-06,3.14333,0,101.481,-7.46647e-07,45.776,0.128438,0,0,-1.35415e-06
211,-4.03583e-08,3.6714,0,183.665,-4.38709e-07,45.776,0.128438,0,0,-4.03583e-08
212,-2.01013e-07,3.43946,0,138.956,-5.57644e-07,45.776,0.128438,0,0,-2.01013e-07
213,-4.43532e-09,4.06852,0,262.875,-3.00411e-07,45.776,0.128438,0,0,-4.43532e-09
214,-5.14553e-09,4.02105,0,258.74,-3.03808e-07,45.776,0.128438,0,0,-5.14553e-09
215,-3.85707e-09,4.09039,0,268.797,-2.87109e-07,45.776,0.128438,0,0,-3.85707e-09
216,-1.586e-07,3.47732,0,143.866,-5.44304e-07,45.776,0.128438,0,0,-1.586e-07
217,-2.30905e-09,4.17286,0,293.194,-2.63071e-07,45.776,0.128438,0,0,-2.30905e-09
218,-1.15024e-07,3.50336,0,156.147,-5.09956e-07,45.776,0.128438,0,0,-1.15024e-07
219,-5.61561e-06,2.87137,0,81.4259,-1.01999e-06,45.776,0.128438,0,0,-5.61561e-06
220,-1.87462e-05,2.67485,0,69.0349,-1.19611e-06,45.776,0.128438,0,0,-1.87462e-05
221,-6.3167e-05,2.46589,0,52.4142,-1.55113e-06,45.776,0.128438,0,0,-6.3167e-05
222,-3.40536e-05,2.58978,0,57.7242,-1.38004e-06,45.776,0.128438,0,0,-3.40536e-05
223,-3.06045e-05,2.57071,0,55.8238,-1.34878e-06,45.776,0.128438,0,0,-3.06045e-05
224,-2.63064e-05,2.76605,0,73.3933,-1.00692e-06,45.776,0.128438,0,0,-2.63064e-05
225,-6.29288e-06,2.98139,0,89.0662,-8.09913e-07,45.776,0.128438,0,0,-6.29288e-06
226,-6.02363e-06,2.99658,0,89.8883,-7.98114e-07,45.776,0.128438,0,0,-6.02363e-06
227,-3.77713e-07,3.40309,0,135.485,-5.54882e-07,45.776,0.128438,0,0,-3.77713e-07
228,-2.99024e-07,3.37836,0,136.077,-5.77438e-07,45.776,0.128438,0,0,-2.99024e-07
229,-9.7802e-07,3.06997,0,98.5386,-8.20346e-07,45.776,0.128438,0,0,-9.7802e-07
230,-2.66258e-06,3.10235,0,98.4164,-7.3752e-07,45.776,0.128438,0,0,-2.66258e-06
231,-1.81149e-08,3.83691,0,207.616,-3.71051e-07,45.776,0.128438,0,0,-1.81149e-08
232,-9.01921e-09,3.94958,0,233.723,-3.33451e-07,45.776,0.128438,0,0,-9.01921e-09
233,-8.82173e-05,2.3515,0,48.7745,-1.8052e-06,45.776,0.128438,0,0,-8.82173e-05
234,-5.66408e-05,2.30091,0,47.8216,-1.66844e-06,45.776,0.128438,0,0,-5.66408e-05
235,-8.6736e-06,2.74687,0,72.31,-1.16748e-06,45.776,0.128438,0,0,-8.6736e-06
236,-2.23133e-05,2.64372,0,60.1376,-1.26256e-06,45.776,0.128438,0,0,-2.23133e-05
237,-1.34632e-06,3.051,0,99.7196,-8.13461e-07,45.776,0.128438,0,0,-1.34632e-06
238,-1.35219e-07,3.49253,0,150.015,-5.36348e-07,45.776,0.128438,0,0,-1.35219e-07
239,-7.82502e-07,3.2021,0,111.301,-7.14294e-07,45.776,0.128438,0,0,-7.82502e-07
240,-2.58663e-09,4.14004,0,288.388,-2.75414e-07,45.776,0.128438,0,0,-2.58663e-09
241,-2.00732e-09,4.18387,0,300.952,-2.64927e-07,45.776,0.128438,0,0,-2.00732e-09
