rot 6.28
tra 1
temperature 0.5
total steps 12000
step,etot,elhm,ekde,edst,eele,epmf,ehpc,ehdb,epsp,evdw
62,-2.12269,1.31282,0,17.2005,0.000175447,35.0159,0.756128,-0.475756,0,-2.12269
63,-2.82582e-05,2.60478,0,61.251,-1.03951e-06,45.776,0.128438,0,0,-2.82582e-05
64,-1.04543e-05,2.7341,0,74.6353,-1.00675e-06,45.776,0.128438,0,0,-1.04543e-05
65,-1.15661e-05,2.72979,0,73.0122,-1.10696e-06,45.776,0.128438,0,0,-1.15661e-05
66,-6.58109e-05,2.47988,0,58.7602,-1.0853e-06,45.776,0.128438,0,0,-6.58109e-05
67,-2.10384e-05,2.74363,0,66.5689,-1.05767e-06,45.776,0.128438,0,0,-2.10384e-05
68,-0.00441101,1.81108,0,23.8041,1.11024e-05,45.7816,0.128438,-6.70424e-34,0,-0.00441101
69,-0.000154269,2.41582,0,46.6634,-5.13854e-07,45.776,0.128438,0,0,-0.000154269
70,-0.00691327,1.9556,0,30.5302,-3.87682e-06,45.776,0.128438,-4.38326e-42,0,-0.00691327
71,-0.000285058,2.41525,0,46.6023,-1.1169e-06,45.776,0.128438,0,0,-0.000285058
72,-1.45654e-05,2.71214,0,72.8542,-1.00399e-06,45.776,0.128438,0,0,-1.45654e-05
73,-5.71302e-06,2.8456,0,82.966,-9.60238e-07,45.776,0.128438,0,0,-5.71302e-06
74,-0.00387841,1.92817,0,27.1401,1.55047e-06,45.7759,0.128438,-1.24881e-29,0,-0.00387841
75,-8.58781e-06,2.79605,0,75.7134,-1.07269e-06,45.776,0.128438,0,0,-8.58781e-06
76,-0.000307181,2.28381,0,48.9019,-5.15186e-07,45.776,0.128438,0,0,-0.000307181
77,-0.000211918,2.24867,0,47.0186,-1.87304e-06,45.776,0.128438,0,0,-0.000211918
78,-8.52482e-06,2.78176,0,76.1807,-1.08696e-06,45.776,0.128438,0,0,-8.52482e-06
79,-5.0402e-06,2.95318,0,83.0819,-8.71555e-07,45.776,0.128438,0,0,-5.0402e-06
80,-1.31218e-05,2.73136,0,69.0286,-9.01722e-07,45.776,0.128438,0,0,-1.31218e-05
81,-6.86133e-06,2.81129,0,78.8077,-1.05215e-06,45.776,0.128438,0,0,-6.86133e-06
82,-5.09262e-06,2.93077,0,81.8738,-9.51877e-07,45.776,0.128438,0,0,-5.09262e-06
83,-4.92596e-06,2.95233,0,83.063,-8.90815e-07,45.776,0.128438,0,0,-4.92596e-06
84,-1.27383,0.932143,3.28061e-28,14.6054,1.33742e-05,39.6189,0.18715,-0.341452,0.175019,-1.27383
85,-0.000109644,2.35898,0,47.0358,4.38328e-07,45.776,0.128438,0,0,-0.000109644
86,-7.45593e-06,2.83049,0,78.1127,-1.04432e-06,45.776,0.128438,0,0,-7.45593e-06
87,-2.35235e-05,2.64576,0,65.8974,-1.24403e-06,45.776,0.128438,0,0,-2.35235e-05
88,-1.01953e-05,2.8301,0,73.2311,-9.92827e-07,45.776,0.128438,0,0,-1.01953e-05
89,-0.000151979,2.36234,0,51.1833,-1.5387e-06,45.776,0.128438,0,0,-0.000151979
90,-6.71826e-05,2.52111,0,55.6337,-1.25585e-06,45.776,0.128438,0,0,-6.71826e-05
91,-0.000167218,2.36627,0,46.5753,-1.87922e-06,45.776,0.128438,0,0,-0.000167218
92,-0.0295865,1.92635,0,29.709,2.13275e-05,44.6437,0.128438,-1.40034e-09,0,-0.0295865
93,-0.0013453,1.95043,0,32.7851,1.1044e-06,45.776,0.128438,0,0,-0.0013453
94,-1.12194,1.50818,0,23.594,5.22099e-05,41.5051,1.11609,-0.232585,0,-1.12194
95,-8.19028e-06,2.7787,0,77.2448,-1.06546e-06,45.776,0.128438,0,0,-8.19028e-06
96,-0.00145518,1.92648,0,28.9858,2.36982e-06,45.776,0.128438,0,0,-0.00145518
97,-4.15039e-05,2.61871,0,58.1195,-9.81378e-07,45.776,0.128438,0,0,-4.15039e-05
98,-1.03932e-05,2.76377,0,76.4452,-1.0013e-06,45.776,0.128438,0,0,-1.03932e-05
99,-0.150149,1.67283,0,25.8155,4.52905e-06,43.2188,0.128478,-2.82184e-08,0,-0.150149
100,-7.88153e-06,2.82101,0,76.4621,-1.02649e-06,45.776,0.128438,0,0,-7.88153e-06
101,-1.68875e-05,2.73357,0,66.4691,-1.01038e-06,45.776,0.128438,0,0,-1.68875e-05
102,-1.26166e-05,2.72312,0,73.8886,-1.03672e-06,45.776,0.128438,0,0,-1.26166e-05
103,-7.70268e-06,2.82419,0,76.7812,-1.03535e-06,45.776,0.128438,0,0,-7.70268e-06
104,-0.00238702,1.9433,0,27.7364,3.99139e-06,45.776,0.128438,-1.66755e-42,0,-0.00238702
105,-2.58407e-05,2.62812,0,67.2326,-1.00567e-06,45.776,0.128438,0,0,-2.58407e-05
106,-0.000213478,2.2017,0,45.3049,-3.27897e-07,45.776,0.128438,0,0,-0.000213478
107,-5.35876e-06,2.93996,0,81.9753,-9.08067e-07,45.776,0.128438,0,0,-5.35876e-06
108,-1.62455e-05,2.75976,0,67.7988,-1.06956e-06,45.776,0.128438,0,0,-1.62455e-05
109,-5.35924e-06,2.9056,0,81.3787,-9.59291e-07,45.776,0.128438,0,0,-5.35924e-06
110,-0.0113635,1.70643,0,27.8423,-2.42604e-06,45.6548,0.128438,-3.28111e-21,0,-0.0113635
111,-8.60622e-05,2.56592,0,55.3928,-3.21501e-07,45.776,0.128438,0,0,-8.60622e-05
112,-6.32871e-06,2.84914,0,79.6155,-1.01213e-06,45.776,0.128438,0,0,-6.32871e-06
113,-2.00173e-05,2.72756,0,65.3637,-9.83136e-07,45.776,0.128438,0,0,-2.00173e-05
114,-0.96521,1.49983,0,17.5054,1.00692e-05,46.0227,4.18612,-0.448474,0,-0.96521
115,-0.660466,1.64886,0,21.1221,1.4981e-05,39.2375,0.171557,-0.0762585,0,-0.660466
116,-0.000235043,2.22252,0,40.1767,1.54338e-06,45.776,0.128438,0,0,-0.000235043
117,-8.05045e-06,2.8011,0,79.4621,-9.37417e-07,45.776,0.128438,0,0,-8.05045e-06
118,-2.16587e-05,2.69876,0,65.9594,-1.01137e-06,45.776,0.128438,0,0,-2.16587e-05
119,-9.69522e-06,2.81798,0,73.8671,-1.07423e-06,45.776,0.128438,0,0,-9.69522e-06
120,-5.5824e-06,2.91901,0,80.7778,-9.40571e-07,45.776,0.128438,0,0,-5.5824e-06
121,-0.0120899,2.04907,0,31.3317,1.3524e-06,45.7271,0.128438,-4.13968e-20,0,-0.0120899
122,-0.000424548,2.1705,0,36.4615,1.64514e-06,45.776,0.128438,0,0,-0.000424548
123,-4.79422e-05,2.56275,0,58.1309,-1.37434e-06,45.776,0.128438,0,0,-4.79422e-05
124,-1.16642,0.75852,1.64002e-17,9.76094,0.000144586,39.7333,0.532687,-0.400219,1.0466,-1.16642
125,-1.11494e-05,2.81033,0,73.1136,-9.73331e-07,45.776,0.128438,0,0,-1.11494e-05
126,-1.80383e-05,2.64249,0,67.9024,-1.23199e-06,45.776,0.128438,0,0,-1.80383e-05
127,-0.000143609,2.43282,0,49.5316,-1.09684e-06,45.776,0.128438,0,0,-0.000143609
128,-0.000707995,1.99769,0,33.0674,4.52593e-06,45.776,0.128438,0,0,-0.000707995
129,-5.57756e-05,2.59385,0,57.7642,-8.08063e-07,45.776,0.128438,0,0,-5.57756e-05
130,-0.139079,1.61624,0,24.9333,7.09611e-05,35.5082,0.133553,-0.000358883,0,-0.139079
131,-0.00299596,1.72,0,25.0208,8.49006e-06,45.776,0.128438,0,0,-0.00299596
132,-4.22377e-05,2.51315,0,57.1883,-1.21112e-06,45.776,0.128438,0,0,-4.22377e-05
133,-4.56862e-05,2.51246,0,60.6218,-1.30353e-06,45.776,0.128438,0,0,-4.56862e-05
134,-5.96922e-06,2.85674,0,80.1466,-1.01034e-06,45.776,0.128438,0,0,-5.96922e-06
135,-8.26903e-06,2.85217,0,75.8297,-1.01677e-06,45.776,0.128438,0,0,-8.26903e-06
136,-1.72918e-05,2.75228,0,67.0952,-9.84803e-07,45.776,0.128438,0,0,-1.72918e-05
137,-0.012683,1.77561,0,30.7568,-2.51747e-06,45.1616,0.128438,-6.33484e-13,0,-0.012683
138,-7.22274e-06,2.86009,0,77.8107,-9.98537e-07,45.776,0.128438,0,0,-7.22274e-06
139,-0.00250012,1.96714,0,29.9196,-1.56026e-06,45.776,0.128438,0,0,-0.00250012
140,-7.1936e-06,2.81555,0,77.1512,-1.05213e-06,45.776,0.128438,0,0,-7.1936e-06
141,-0.000700602,2.2515,0,39.8799,-1.22154e-06,45.776,0.128438,0,0,-0.000700602
142,-0.000227375,2.29021,0,43.4354,-1.55178e-06,45.776,0.128438,0,0,-0.000227375
143,-0.004725,1.83635,0,32.5316,-2.51642e-06,45.776,0.128438,-1.40282e-33,0,-0.004725
144,-9.95235e-05,2.4859,0,51.6282,-1.42598e-06,45.776,0.128438,0,0,-9.95235e-05
145,-5.65203e-06,2.92648,0,81.4051,-8.82827e-07,45.776,0.128438,0,0,-5.65203e-06
146,-3.40186e-05,2.58705,0,63.5524,-1.21344e-06,45.776,0.128438,0,0,-3.40186e-05
147,-5.06351e-06,2.86682,0,84.5264,-9.26207e-07,45.776,0.128438,0,0,-5.06351e-06
148,-0.034243,1.9603,0,27.7362,-2.3853e-06,45.1896,0.127951,-6.11915e-07,0,-0.034243
149,-4.91129e-06,2.94938,0,82.8169,-9.04595e-07,45.776,0.128438,0,0,-4.91129e-06
150,-2.88103e-05,2.58569,0,64.0066,-1.13543e-06,45.776,0.128438,0,0,-2.88103e-05
151,-0.00025882,2.33179,0,46.2293,-5.76444e-07,45.776,0.128438,0,0,-0.00025882
152,-1.54486e-05,2.66494,0,68.219,-1.15339e-06,45.776,0.128438,0,0,-1.54486e-05
153,-5.45928e-06,2.86909,0,83.0611,-9.80393e-07,45.776,0.128438,0,0,-5.45928e-06
154,-0.00028687,2.22692,0,42.5529,-1.92249e-06,45.776,0.128438,0,0,-0.00028687
155,-0.000461962,2.16425,0,36.5747,9.22407e-07,45.776,0.128438,0,0,-0.000461962
156,-5.84119e-06,2.8499,0,82.9657,-9.47883e-07,45.776,0.128438,0,0,-5.84119e-06
157,-1.22098e-05,2.72201,0,73.8084,-1.07905e-06,45.776,0.128438,0,0,-1.22098e-05
158,-0.00186521,1.90883,0,34.3801,-1.96038e-06,45.776,0.128438,0,0,-0.00186521
159,-7.53526e-06,2.8885,0,77.7404,-9.55619e-07,45.776,0.128438,0,0,-7.53526e-06
160,-0.0169922,1.75227,0,29.736,1.80252e-05,45.2606,0.128438,-8.2098e-23,0,-0.0169922
161,-1.98047,1.42193,0,17.2466,6.75393e-05,48.7056,0.248498,-0.690482,0,-1.98047
162,-0.00017091,2.3327,0,44.2302,-3.57967e-07,45.776,0.128438,0,0,-0.00017091
163,-4.80492e-05,2.46284,0,57.0371,-1.19077e-06,45.776,0.128438,0,0,-4.80492e-05
164,-1.10976e-05,2.73002,0,74.252,-1.02072e-06,45.776,0.128438,0,0,-1.10976e-05
165,-0.851722,1.31737,0,12.2884,4.53787e-06,40.8602,2.11508,-0.158572,-0.093891,-0.851722
166,-7.0901e-06,2.86328,0,77.5457,-1.0332e-06,45.776,0.128438,0,0,-7.0901e-06
167,-6.69399e-05,2.60569,0,57.4382,-5.79094e-07,45.776,0.128438,0,0,-6.69399e-05
168,-1.56767e-05,2.72671,0,67.6285,-1.12222e-06,45.776,0.128438,0,0,-1.56767e-05
169,-3.90546e-05,2.58961,0,58.6901,-1.32708e-06,45.776,0.128438,0,0,-3.90546e-05
170,-0.000293836,2.40857,0,46.1923,-1.3835e-06,45.776,0.128438,0,0,-0.000293836
171,-0.000137769,2.38644,0,50.7404,-1.56986e-07,45.776,0.128438,0,0,-0.000137769
172,-5.60168e-06,2.88625,0,81.0033,-9.8895e-07,45.776,0.128438,0,0,-5.60168e-06
173,-8.8231e-06,2.79077,0,78.1535,-9.8915e-07,45.776,0.128438,0,0,-8.8231e-06
174,-2.98354e-05,2.61559,0,60.4185,-1.18196e-06,45.776,0.128438,0,0,-2.98354e-05
175,-7.62554e-05,2.53176,0,52.9777,-1.13278e-06,45.776,0.128438,0,0,-7.62554e-05
176,-3.02013e-05,2.65762,0,61.059,-1.10059e-06,45.776,0.128438,0,0,-3.02013e-05
177,-0.182764,1.40964,0,17.0254,-5.69766e-06,42.0322,0.126752,-0.00279147,0,-0.182764
178,-2.15425e-05,2.63729,0,65.8468,-1.0556e-06,45.776,0.128438,0,0,-2.15425e-05
179,-0.000274229,2.34804,0,43.2727,-8.06519e-07,45.776,0.128438,0,0,-0.000274229
180,-0.0108212,1.81186,0,30.4524,1.87996e-05,45.2857,0.128438,-8.30966e-19,0,-0.0108212
181,-5.21159e-05,2.51552,0,54.4664,-1.02029e-06,45.776,0.128438,0,0,-5.21159e-05
182,-5.62291e-06,2.88832,0,80.4235,-1.00539e-06,45.776,0.128438,0,0,-5.62291e-06
183,-5.36615e-05,2.5202,0,58.2767,-1.4142e-06,45.776,0.128438,0,0,-5.36615e-05
184,-0.539827,1.52317,0,21.8487,5.05903e-05,31.9666,0.278154,-0.0491107,0,-0.539827
185,-2.47283e-05,2.68832,0,63.7268,-1.18167e-06,45.776,0.128438,0,0,-2.47283e-05
186,-6.50656e-05,2.5031,0,56.9837,-1.36293e-06,45.776,0.128438,0,0,-6.50656e-05
187,-1.32029e-05,2.77118,0,69.7451,-1.12709e-06,45.776,0.128438,0,0,-1.32029e-05
188,-6.68947e-06,2.90385,0,78.8359,-9.41619e-07,45.776,0.128438,0,0,-6.68947e-06
189,-8.04858e-06,2.80799,0,78.452,-1.02713e-06,45.776,0.128438,0,0,-8.04858e-06
190,-7.02442e-05,2.42151,0,54.9933,-9.23738e-07,45.776,0.128438,0,0,-7.02442e-05
191,-1.43102e-05,2.68196,0,70.9621,-9.64073e-07,45.776,0.128438,0,0,-1.43102e-05
