rot 6.28
tra 1
temperature 0.5
total steps 12000
step,etot,elhm,ekde,edst,eele,epmf,ehpc,ehdb,epsp,evdw
59,-0.00154967,1.89763,0,27.7785,1.262e-05,45.776,0.128438,0,0,-0.00154967
60,-0.00124243,2.15808,0,37.1999,-2.33748e-05,45.776,0.128438,0,0,-0.00124243
61,-5.75804e-06,2.86102,0,83.7432,3.14378e-06,45.776,0.128438,0,0,-5.75804e-06
62,-0.00405203,1.75393,0,29.2116,1.10493e-05,45.7758,0.128438,-7.28675e-44,0,-0.00405203
63,-3.93244e-05,2.54853,0,62.5185,2.52328e-06,45.776,0.128438,0,0,-3.93244e-05
64,-4.08816e-05,2.62396,0,58.4718,5.41719e-06,45.776,0.128438,0,0,-4.08816e-05
65,-0.000823508,2.1206,0,35.1784,-4.01209e-06,45.776,0.128438,0,0,-0.000823508
66,-0.00347519,1.94028,0,34.0652,-6.81405e-05,45.7752,0.128438,-1.09583e-31,0,-0.00347519
67,-0.0060989,1.64261,0,26.6107,-1.40299e-05,45.3767,0.128438,-8.78299e-23,0,-0.0060989
68,-1.05499e-05,2.7796,0,75.4293,-2.00275e-05,45.776,0.128438,0,0,-1.05499e-05
69,-2.79872e-05,2.66352,0,63.5988,-1.63902e-05,45.776,0.128438,0,0,-2.79872e-05
70,-0.000391816,2.22143,0,38.7224,3.95396e-06,45.776,0.128438,0,0,-0.000391816
71,-7.37483e-06,2.84569,0,78.0104,-1.85875e-05,45.776,0.128438,0,0,-7.37483e-06
72,-0.000537992,2.22155,0,38.0413,1.84867e-05,45.776,0.128438,0,0,-0.000537992
73,-1.71266e-05,2.7436,0,67.1124,1.52719e-06,45.776,0.128438,0,0,-1.71266e-05
74,-2.61239e-05,2.62759,0,67.3137,4.55426e-06,45.776,0.128438,0,0,-2.61239e-05
75,-1.47465,1.40475,0,18.6414,0.000722253,34.4,7.98705,-0.0817242,0,-1.47465
76,-0.000176789,2.23215,0,46.6286,1.3517e-05,45.776,0.128438,0,0,-0.000176789
77,-0.0141109,1.924,0,32.4713,-3.05599e-05,45.8641,0.128438,-2.61698e-20,0,-0.0141109
78,-9.41885e-06,2.7828,0,75.9055,-2.34946e-05,45.776,0.128438,0,0,-9.41885e-06
79,-0.00019987,2.36155,0,44.3794,1.1616e-05,45.776,0.128438,0,0,-0.00019987
80,-8.54437e-06,2.85759,0,75.9067,1.1157e-08,45.776,0.128438,0,0,-8.54437e-06
81,-1.02719e-05,2.76993,0,74.4224,-2.28947e-05,45.776,0.128438,0,0,-1.02719e-05
82,-6.50205e-05,2.58056,0,56.945,1.66691e-06,45.776,0.128438,0,0,-6.50205e-05
83,-0.00567592,1.32388,0,19.7482,0.00015149,45.7073,0.128438,-1.82846e-31,0,-0.00567592
84,-0.000269372,2.24585,0,41.8162,-3.35439e-05,45.776,0.128438,0,0,-0.000269372
85,-0.0113064,1.67692,0,25.4709,-2.87295e-05,45.1544,0.128438,-8.58357e-16,0,-0.0113064
86,-0.00632697,1.22079,0,16.7423,0.000153755,45.7414,0.128438,-1.25808e-37,0,-0.00632697
87,-0.41244,1.72351,0,22.401,9.6465e-05,42.1634,0.169679,-0.0144005,0,-0.41244
88,-7.23104e-05,2.56127,0,54.5467,3.48746e-06,45.776,0.128438,0,0,-7.23104e-05
89,-5.9908e-05,2.46052,0,56.7985,1.51013e-07,45.776,0.128438,0,0,-5.9908e-05
90,-0.846917,1.54976,0,22.2191,-0.00126653,36.9462,0.715997,-0.0480151,0,-0.846917
91,-0.022409,1.69881,0,25.1885,-7.29061e-05,44.9038,0.12871,-7.08009e-09,0,-0.022409
92,-8.75037e-06,2.87991,0,77.0507,2.96343e-06,45.776,0.128438,0,0,-8.75037e-06
93,-1.39363e-05,2.81215,0,71.3714,3.44974e-06,45.776,0.128438,0,0,-1.39363e-05
94,-4.68709e-05,2.50156,0,59.7946,1.74738e-06,45.776,0.128438,0,0,-4.68709e-05
95,-0.00079121,2.29514,0,40.9508,8.54573e-06,45.776,0.128438,0,0,-0.00079121
96,-0.000254507,2.38835,0,47.1321,-5.84884e-08,45.776,0.128438,0,0,-0.000254507
97,-2.04672e-05,2.66539,0,69.2456,1.64353e-06,45.776,0.128438,0,0,-2.04672e-05
98,-0.00111813,2.30515,0,41.9246,2.28601e-05,45.776,0.128438,0,0,-0.00111813
99,-4.43804e-05,2.51071,0,59.9076,4.46552e-06,45.776,0.128438,0,0,-4.43804e-05
100,-0.000928142,2.3186,0,42.365,1.679e-05,45.776,0.128438,0,0,-0.000928142
101,-8.03799e-05,2.44657,0,56.9784,3.22543e-06,45.776,0.128438,0,0,-8.03799e-05
102,-1.64951e-05,2.68864,0,70.449,-2.35727e-05,45.776,0.128438,0,0,-1.64951e-05
103,-4.98776e-06,2.94444,0,82.9171,-1.77645e-06,45.776,0.128438,0,0,-4.98776e-06
104,-5.03609e-05,2.61027,0,58.7619,-4.82664e-06,45.776,0.128438,0,0,-5.03609e-05
105,-0.000234023,2.35072,0,43.7344,1.0829e-05,45.776,0.128438,0,0,-0.000234023
106,-0.0653885,1.98261,0,29.7279,6.96129e-05,45.8191,0.126983,-2.53242e-12,0,-0.0653885
107,-5.37018e-06,2.89374,0,82.6272,-1.94372e-05,45.776,0.128438,0,0,-5.37018e-06
108,-3.58188e-05,2.60693,0,62.8323,-2.74288e-05,45.776,0.128438,0,0,-3.58188e-05
109,-5.44048e-06,2.95225,0,82.9085,3.0803e-06,45.776,0.128438,0,0,-5.44048e-06
110,-0.00252679,2.05646,0,39.2943,1.34057e-05,45.7755,0.128438,-0,0,-0.00252679
111,-0.314439,0.51504,2.04998e-05,9.79558,4.00722e-05,42.7829,3.95507,-0.0976225,-0.312029,-0.314439
112,-0.000497556,2.25084,0,42.8013,-3.98553e-05,45.776,0.128438,0,0,-0.000497556
113,-9.74528e-06,2.85229,0,75.1549,-9.55456e-07,45.776,0.128438,0,0,-9.74528e-06
114,-6.33453e-06,2.86211,0,81.0755,-2.06986e-05,45.776,0.128438,0,0,-6.33453e-06
115,-0.146406,1.70846,0,26.757,0.000149957,39.8207,0.193092,-0.00412143,0,-0.146406
116,-1.2584e-05,2.753,0,73.3904,-2.34306e-05,45.776,0.128438,0,0,-1.2584e-05
117,-1.01288e-05,2.75573,0,74.0546,-2.42904e-05,45.776,0.128438,0,0,-1.01288e-05
118,-3.5902e-05,2.64824,0,60.5992,-2.77206e-06,45.776,0.128438,0,0,-3.5902e-05
119,-8.77512e-05,2.57371,0,55.6061,5.26244e-06,45.776,0.128438,0,0,-8.77512e-05
120,-1.03351e-05,2.76093,0,74.7167,-2.44089e-05,45.776,0.128438,0,0,-1.03351e-05
121,-0.000321051,2.29307,0,41.4246,1.44836e-06,45.776,0.128438,0,0,-0.000321051
122,-8.4338e-05,2.47079,0,52.7914,-2.83728e-05,45.776,0.128438,0,0,-8.4338e-05
123,-1.36168e-05,2.71042,0,72.771,1.8144e-06,45.776,0.128438,0,0,-1.36168e-05
124,-0.000673224,2.2181,0,40.7446,-3.67403e-05,45.776,0.128438,0,0,-0.000673224
125,-6.58274e-06,2.84904,0,81.0993,-1.68751e-05,45.776,0.128438,0,0,-6.58274e-06
126,-1.11571e-05,2.78037,0,73.3373,-2.13819e-05,45.776,0.128438,0,0,-1.11571e-05
127,-7.90936e-06,2.87111,0,77.1318,-3.76739e-07,45.776,0.128438,0,0,-7.90936e-06
128,-0.00538337,2.00398,0,33.5328,-3.96081e-05,45.79,0.128438,-1.17234e-32,0,-0.00538337
129,-2.10644e-05,2.72308,0,66.4043,-6.94854e-06,45.776,0.128438,0,0,-2.10644e-05
130,-1.07154e-05,2.74909,0,75.0463,-1.99624e-05,45.776,0.128438,0,0,-1.07154e-05
131,-0.000524822,2.05347,0,38.8403,1.16321e-05,45.776,0.128438,0,0,-0.000524822
132,-1.48888,1.29232,0,19.2228,0.000900865,36.3215,5.60152,-0.181737,0,-1.48888
133,-2.92355e-05,2.58513,0,64.5575,3.95582e-06,45.776,0.128438,0,0,-2.92355e-05
134,-0.000335144,2.27651,0,42.4107,-1.66488e-05,45.776,0.128438,0,0,-0.000335144
135,-5.87042e-06,2.86751,0,82.0169,-2.01698e-05,45.776,0.128438,0,0,-5.87042e-06
136,-0.000141744,2.3553,0,51.5541,-2.724e-05,45.776,0.128438,0,0,-0.000141744
137,-0.000207089,2.28874,0,42.6869,-1.66456e-05,45.776,0.128438,0,0,-0.000207089
138,-5.97001e-06,2.93495,0,81.5121,2.77821e-06,45.776,0.128438,0,0,-5.97001e-06
139,-5.84488e-06,2.84427,0,82.0618,-1.95537e-05,45.776,0.128438,0,0,-5.84488e-06
140,-1.89619e-05,2.64064,0,67.9641,5.35255e-06,45.776,0.128438,0,0,-1.89619e-05
141,-9.69275e-05,2.445,0,56.2703,3.26987e-06,45.776,0.128438,0,0,-9.69275e-05
142,-2.14713e-05,2.74275,0,66.717,2.81239e-06,45.776,0.128438,0,0,-2.14713e-05
143,-0.000180918,2.39489,0,50.4932,-3.45406e-05,45.776,0.128438,0,0,-0.000180918
144,-0.000523469,2.13253,0,42.4892,4.18225e-06,45.776,0.128438,0,0,-0.000523469
145,-5.69466e-05,2.63791,0,59.5306,7.51347e-06,45.776,0.128438,0,0,-5.69466e-05
146,-2.12368e-05,2.64427,0,66.9456,-2.76556e-05,45.776,0.128438,0,0,-2.12368e-05
147,-1.04887e-05,2.84359,0,73.8437,3.18589e-06,45.776,0.128438,0,0,-1.04887e-05
148,-0.00224221,1.64407,0,27.2465,7.68845e-05,45.776,0.128438,0,0,-0.00224221
149,-7.32113e-05,2.5036,0,52.3216,-4.22693e-06,45.776,0.128438,0,0,-7.32113e-05
150,-1.02575,1.72231,0,22.9506,7.83849e-05,39.9055,0.287181,-0.171509,0,-1.02575
151,-0.000202097,2.31834,0,49.2521,-8.47344e-06,45.776,0.128438,0,0,-0.000202097
152,-3.11189e-05,2.71692,0,64.7683,6.3343e-06,45.776,0.128438,0,0,-3.11189e-05
153,-0.000464615,2.18149,0,43.2353,-4.33877e-05,45.776,0.128438,0,0,-0.000464615
154,-4.54213e-05,2.49366,0,59.3822,-2.26726e-07,45.776,0.128438,0,0,-4.54213e-05
155,-0.0082795,1.89273,0,26.0977,3.08091e-05,45.554,0.128439,-1.65968e-25,0,-0.0082795
156,-0.00168339,1.73463,0,28.1637,-5.9367e-06,45.7759,0.128438,0,0,-0.00168339
157,-6.29078e-06,2.85048,0,82.868,3.28573e-06,45.776,0.128438,0,0,-6.29078e-06
158,-0.000135184,2.28192,0,46.106,-3.86404e-05,45.776,0.128438,0,0,-0.000135184
159,-6.16717e-06,2.83992,0,82.311,1.14379e-06,45.776,0.128438,0,0,-6.16717e-06
160,-0.00852345,1.60583,0,19.4382,5.23081e-05,45.4026,0.128438,-1.00995e-19,0,-0.00852345
161,-5.0651e-06,2.89349,0,83.9281,-1.88451e-05,45.776,0.128438,0,0,-5.0651e-06
162,-2.53335e-05,2.59043,0,63.2786,-2.96231e-05,45.776,0.128438,0,0,-2.53335e-05
163,-0.00128079,2.03649,0,38.9847,4.5379e-06,45.776,0.128438,0,0,-0.00128079
164,-3.6429e-05,2.56187,0,59.2755,-2.38984e-05,45.776,0.128438,0,0,-3.6429e-05
165,-1.06725e-05,2.78349,0,73.8336,-2.19585e-05,45.776,0.128438,0,0,-1.06725e-05
166,-1.53688e-05,2.6787,0,70.6488,-1.07553e-05,45.776,0.128438,0,0,-1.53688e-05
