rot 6.28
tra 0.5
temperature 0.5
total steps 12000
step,etot,elhm,ekde,edst,eele,epmf,ehpc,ehdb,epsp,evdw
30,-2.60554e-11,4.91517,0,619.033,-1.29532e-07,45.776,0.128438,0,0,-2.60554e-11
31,-2.18816e-10,4.56303,0,434.27,-1.80056e-07,45.776,0.128438,0,0,-2.18816e-10
32,-1.06541e-08,3.89543,0,229.242,-3.58492e-07,45.776,0.128438,0,0,-1.06541e-08
33,-8.14632e-09,3.93941,0,239.247,-3.32365e-07,45.776,0.128438,0,0,-8.14632e-09
34,-1.57254e-09,4.21751,0,314.671,-2.49762e-07,45.776,0.128438,0,0,-1.57254e-09
35,-0.00026589,2.45798,0,49.1473,-1.43061e-06,45.776,0.128438,0,0,-0.00026589
36,-7.28659e-06,2.88084,0,77.0969,-9.66901e-07,45.776,0.128438,0,0,-7.28659e-06
37,-0.000302361,1.9222,0,31.6596,-2.38129e-06,45.776,0.128438,0,0,-0.000302361
38,-3.26641e-06,2.9741,0,88.2668,-9.13355e-07,45.776,0.128438,0,0,-3.26641e-06
39,-6.9077e-07,3.21402,0,114.599,-7.12185e-07,45.776,0.128438,0,0,-6.9077e-07
40,-0.000141912,2.36716,0,48.2734,-1.82679e-06,45.776,0.128438,0,0,-0.000141912
41,-6.79718e-06,2.89565,0,78.1835,-9.659e-07,45.776,0.128438,0,0,-6.79718e-06
42,-4.2227e-05,2.5186,0,53.0288,-1.45844e-06,45.776,0.128438,0,0,-4.2227e-05
43,-2.73504e-05,2.60893,0,58.6684,-1.35392e-06,45.776,0.128438,0,0,-2.73504e-05
44,-1.41015e-07,3.47518,0,146.333,-5.36961e-07,45.776,0.128438,0,0,-1.41015e-07
45,-9.71781e-10,4.3102,0,338.974,-2.31976e-07,45.776,0.128438,0,0,-9.71781e-10
46,-3.77169e-06,2.96528,0,84.3412,-9.09318e-07,45.776,0.128438,0,0,-3.77169e-06
47,-1.20087e-08,3.9016,0,221.814,-3.50034e-07,45.776,0.128438,0,0,-1.20087e-08
48,-1.57456e-10,4.60331,0,460.768,-1.72152e-07,45.776,0.128438,0,0,-1.57456e-10
49,-8.6197e-11,4.70465,0,509.416,-1.52664e-07,45.776,0.128438,0,0,-8.6197e-11
50,-3.19591e-09,4.12109,0,277.677,-2.80783e-07,45.776,0.128438,0,0,-3.19591e-09
51,-5.45628e-07,3.24522,0,121.67,-6.70165e-07,45.776,0.128438,0,0,-5.45628e-07
52,-3.03666e-05,2.57904,0,61.5854,-1.40831e-06,45.776,0.128438,0,0,-3.03666e-05
53,-0.000888195,2.13389,0,37.5231,-2.42338e-06,45.776,0.128438,0,0,-0.000888195
54,-0.001136,2.01157,0,37.8741,-2.03794e-06,45.776,0.128438,0,0,-0.001136
55,-6.95765e-06,2.8333,0,78.4762,-1.05179e-06,45.776,0.128438,0,0,-6.95765e-06
56,-6.29603e-06,2.91406,0,79.703,-9.67204e-07,45.776,0.128438,0,0,-6.29603e-06
57,-3.94791e-07,3.30203,0,125.766,-6.41833e-07,45.776,0.128438,0,0,-3.94791e-07
58,-0.000158134,2.3481,0,50.2349,-1.75875e-06,45.776,0.128438,0,0,-0.000158134
59,-1.16908,0.868995,7.87894e-11,5.48031,-9.18771e-06,39.7938,0.877678,-0.231544,-0.093891,-1.16908
60,-4.1971e-05,2.61523,0,58.0722,-1.32421e-06,45.776,0.128438,0,0,-4.1971e-05
61,-1.74506e-05,2.8069,0,71.4437,-1.03892e-06,45.776,0.128438,0,0,-1.74506e-05
62,-2.96601e-07,3.32783,0,131.579,-6.21231e-07,45.776,0.128438,0,0,-2.96601e-07
63,-0.000222982,2.51,0,54.288,-1.2457e-06,45.776,0.128438,0,0,-0.000222982
64,-1.14544e-06,3.13561,0,105.307,-7.54705e-07,45.776,0.128438,0,0,-1.14544e-06
65,-6.87593e-05,2.41295,0,50.709,-1.70974e-06,45.776,0.128438,0,0,-6.87593e-05
66,-0.000643452,2.04137,0,38.6782,-1.98885e-06,45.776,0.128438,0,0,-0.000643452
67,-3.4307e-05,2.59154,0,61.5184,-1.38516e-06,45.776,0.128438,0,0,-3.4307e-05
68,-0.000618233,2.1474,0,39.5528,-2.17291e-06,45.776,0.128438,0,0,-0.000618233
69,-1.7241e-05,2.6601,0,68.8097,-1.24625e-06,45.776,0.128438,0,0,-1.7241e-05
70,-0.120841,0.580971,5.11291e-09,8.88338,-7.3069e-06,41.9848,0.125996,-9.9301e-06,0,-0.120841
71,-0.000159886,2.29397,0,48.546,-1.87692e-06,45.776,0.128438,0,0,-0.000159886
72,-0.549484,0.845844,1.00956e-08,10.3894,-8.82425e-06,30.0651,0.449903,-0.0813043,0,-0.549484
73,-1.03887e-05,2.75875,0,76.3093,-1.08248e-06,45.776,0.128438,0,0,-1.03887e-05
74,-0.00149992,2.22603,0,38.3022,-1.80762e-06,45.776,0.128438,0,0,-0.00149992
75,-7.0749e-05,2.46788,0,56.9584,-1.42842e-06,45.776,0.128438,0,0,-7.0749e-05
76,-0.00016971,2.27809,0,43.7641,-1.85951e-06,45.776,0.128438,0,0,-0.00016971
77,-0.000182639,2.24397,0,42.9433,-2.02472e-06,45.776,0.128438,0,0,-0.000182639
78,-0.00801796,2.11851,0,33.65,-1.91066e-06,45.776,0.128438,-2.10195e-44,0,-0.00801796
79,-4.84185e-06,2.87702,0,85.492,-9.47402e-07,45.776,0.128438,0,0,-4.84185e-06
80,-0.0138018,1.5172,0,19.1919,-3.84808e-06,45.7557,0.128438,-6.66991e-23,0,-0.0138018
81,-9.03477e-07,3.1756,0,109.554,-7.33968e-07,45.776,0.128438,0,0,-9.03477e-07
82,-6.09179e-09,4.00388,0,249.711,-3.16701e-07,45.776,0.128438,0,0,-6.09179e-09
83,-2.83741e-05,2.64711,0,66.3737,-1.2776e-06,45.776,0.128438,0,0,-2.83741e-05
84,-0.00370411,1.95833,0,33.7781,-2.66698e-06,45.776,0.128438,0,0,-0.00370411
85,-0.000862901,2.0563,0,36.8161,-2.63044e-06,45.776,0.128438,0,0,-0.000862901
86,-8.95223e-05,2.41379,0,55.0153,-1.47745e-06,45.776,0.128438,0,0,-8.95223e-05
87,-4.75963e-05,2.54683,0,58.2687,-1.43101e-06,45.776,0.128438,0,0,-4.75963e-05
88,-5.90844e-08,3.62952,0,171.54,-4.66847e-07,45.776,0.128438,0,0,-5.90844e-08
89,-1.4262e-09,4.24124,0,318.274,-2.4727e-07,45.776,0.128438,0,0,-1.4262e-09
90,-5.78729e-06,2.87591,0,83.9938,-9.65972e-07,45.776,0.128438,0,0,-5.78729e-06
91,-5.57086e-07,3.26729,0,117.747,-6.74635e-07,45.776,0.128438,0,0,-5.57086e-07
92,-1.63879e-07,3.43623,0,146.385,-5.44562e-07,45.776,0.128438,0,0,-1.63879e-07
93,-3.5991e-06,2.93057,0,89.9272,-9.23511e-07,45.776,0.128438,0,0,-3.5991e-06
94,-0.000173335,2.45351,0,48.5894,-1.51542e-06,45.776,0.128438,0,0,-0.000173335
95,-5.67094e-08,3.61461,0,174.053,-4.6505e-07,45.776,0.128438,0,0,-5.67094e-08
96,-1.71333e-06,3.08786,0,97.1416,-8.0613e-07,45.776,0.128438,0,0,-1.71333e-06
97,-5.01671e-07,3.30266,0,120.89,-6.23281e-07,45.776,0.128438,0,0,-5.01671e-07
98,-4.15368e-08,3.66771,0,183.395,-4.3682e-07,45.776,0.128438,0,0,-4.15368e-08
99,-7.14977e-06,2.82881,0,79.8175,-1.01367e-06,45.776,0.128438,0,0,-7.14977e-06
100,-2.41134,1.16477,0,13.49,-5.6495e-06,42.4499,7.12611,-0.20336,0,-2.41134
101,-5.18839e-06,2.85589,0,83.0357,-1.00368e-06,45.776,0.128438,0,0,-5.18839e-06
102,-4.48255e-05,2.57607,0,56.5099,-1.39176e-06,45.776,0.128438,0,0,-4.48255e-05
103,-3.57304e-05,2.52454,0,61.0207,-1.39115e-06,45.776,0.128438,0,0,-3.57304e-05
104,-2.87648e-05,2.61475,0,63.498,-1.31028e-06,45.776,0.128438,0,0,-2.87648e-05
105,-0.00013847,2.37586,0,52.6899,-1.55605e-06,45.776,0.128438,0,0,-0.00013847
106,-9.67305e-05,2.51575,0,52.4085,-1.46473e-06,45.776,0.128438,0,0,-9.67305e-05
107,-3.66533e-05,2.54797,0,58.385,-1.46042e-06,45.776,0.128438,0,0,-3.66533e-05
108,-2.03231e-05,2.66117,0,68.2045,-1.20389e-06,45.776,0.128438,0,0,-2.03231e-05
109,-1.51988e-05,2.77798,0,69.1998,-1.06099e-06,45.776,0.128438,0,0,-1.51988e-05
110,-4.53499e-06,2.91396,0,83.1394,-9.8203e-07,45.776,0.128438,0,0,-4.53499e-06
111,-2.5838e-06,3.00156,0,91.7417,-8.81649e-07,45.776,0.128438,0,0,-2.5838e-06
112,-1.04107e-05,2.82551,0,73.2664,-1.0388e-06,45.776,0.128438,0,0,-1.04107e-05
113,-0.375952,1.23626,0,16.8705,-5.25676e-06,46.5389,0.525624,-0.297656,0,-0.375952
114,-0.0086361,1.84271,0,29.9007,-3.03731e-06,45.776,0.128438,-2.59905e-32,0,-0.0086361
115,-2.13177e-05,2.62776,0,66.1528,-1.33734e-06,45.776,0.128438,0,0,-2.13177e-05
116,-3.16086e-05,2.56283,0,62.9969,-1.37715e-06,45.776,0.128438,0,0,-3.16086e-05
117,-0.000582883,2.2639,0,40.1324,-1.96687e-06,45.776,0.128438,0,0,-0.000582883
118,-3.40174e-06,2.95173,0,88.9685,-9.1655e-07,45.776,0.128438,0,0,-3.40174e-06
119,-9.99971e-05,2.49287,0,50.958,-1.46918e-06,45.776,0.128438,0,0,-9.99971e-05
120,-0.000228814,2.29941,0,45.4054,-1.95605e-06,45.776,0.128438,0,0,-0.000228814
121,-4.31325e-05,2.60319,0,58.9316,-1.32315e-06,45.776,0.128438,0,0,-4.31325e-05
122,-7.8377e-06,2.87735,0,76.7162,-9.76064e-07,45.776,0.128438,0,0,-7.8377e-06
123,-1.5324e-05,2.73565,0,68.6397,-1.19038e-06,45.776,0.128438,0,0,-1.5324e-05
124,-7.24546e-05,2.43924,0,54.409,-1.64646e-06,45.776,0.128438,0,0,-7.24546e-05
125,-3.38282e-05,2.62909,0,61.1726,-1.30782e-06,45.776,0.128438,0,0,-3.38282e-05
126,-0.0449393,1.82385,0,25.2672,-3.66323e-06,43.3912,0.128438,-1.8502e-10,0,-0.0449393
127,-1.25311e-05,2.81933,0,72.0637,-1.0375e-06,45.776,0.128438,0,0,-1.25311e-05
128,-0.000177387,2.29889,0,44.148,-1.86498e-06,45.776,0.128438,0,0,-0.000177387
129,-0.00141667,2.10143,0,36.0618,-2.55793e-06,45.776,0.128438,0,0,-0.00141667
130,-2.33484e-05,2.71016,0,64.3475,-1.17518e-06,45.776,0.128438,0,0,-2.33484e-05
131,-0.00150786,2.12219,0,36.0246,-2.48038e-06,45.776,0.128438,0,0,-0.00150786
132,-1.3109e-05,2.73384,0,69.3734,-1.20744e-06,45.776,0.128438,0,0,-1.3109e-05
133,-7.10863e-06,2.89884,0,78.4117,-9.65559e-07,45.776,0.128438,0,0,-7.10863e-06
134,-0.000778956,2.02913,0,38.778,-2.16782e-06,45.776,0.128438,0,0,-0.000778956
135,-1.44018e-05,2.74405,0,69.804,-1.14209e-06,45.776,0.128438,0,0,-1.44018e-05
136,-1.94566e-05,2.67784,0,67.9122,-1.21552e-06,45.776,0.128438,0,0,-1.94566e-05
137,-1.25315e-05,2.72325,0,71.2507,-1.18178e-06,45.776,0.128438,0,0,-1.25315e-05
138,-4.45669e-05,2.53848,0,61.6304,-1.28843e-06,45.776,0.128438,0,0,-4.45669e-05
139,-7.02969e-05,2.52846,0,53.4472,-1.40663e-06,45.776,0.128438,0,0,-7.02969e-05
140,-6.0363e-06,2.83,0,80.5635,-1.03709e-06,45.776,0.128438,0,0,-6.0363e-06
141,-0.000283674,2.2196,0,45.6147,-1.7598e-06,45.776,0.128438,0,0,-0.000283674
142,-1.2898e-05,2.70593,0,72.639,-1.1433e-06,45.776,0.128438,0,0,-1.2898e-05
143,-2.28028e-05,2.70654,0,65.2305,-1.18242e-06,45.776,0.128438,0,0,-2.28028e-05
144,-4.99472e-06,2.8964,0,81.6808,-9.89249e-07,45.776,0.128438,0,0,-4.99472e-06
145,-0.00980546,1.91925,0,28.0121,-3.10463e-06,45.7759,0.128438,-9.03147e-27,0,-0.00980546
146,-6.67365e-06,2.82023,0,80.9832,-1.01285e-06,45.776,0.128438,0,0,-6.67365e-06
147,-2.84227e-05,2.65952,0,62.4649,-1.26651e-06,45.776,0.128438,0,0,-2.84227e-05
148,-5.31208e-05,2.60269,0,57.0759,-1.28917e-06,45.776,0.128438,0,0,-5.31208e-05
149,-1.32233,1.12838,4.75289e-22,15.1927,-8.47908e-06,33.1671,3.90622,-0.341054,0.946552,-1.32233
150,-7.32431e-06,2.8048,0,79.8072,-1.01368e-06,45.776,0.128438,0,0,-7.32431e-06
151,-1.33743e-05,2.79963,0,70.5774,-1.07531e-06,45.776,0.128438,0,0,-1.33743e-05
152,-0.0111588,2.01107,0,29.3883,-2.40466e-06,45.5022,0.128438,-1.68303e-20,0,-0.0111588
153,-2.41831e-05,2.64736,0,64.7826,-1.28386e-06,45.776,0.128438,0,0,-2.41831e-05
154,-2.1756,0.839832,5.30498e-26,9.37289,-9.38759e-06,41.8113,0.124805,-0.481745,0.210629,-2.1756
155,-9.93371e-06,2.74578,0,74.7503,-1.11536e-06,45.776,0.128438,0,0,-9.93371e-06
156,-0.000104695,2.40053,0,50.545,-1.73036e-06,45.776,0.128438,0,0,-0.000104695
157,-0.000838174,2.077,0,40.5575,-2.01426e-06,45.776,0.128438,0,0,-0.000838174
158,-0.000431235,2.18744,0,42.9601,-1.95474e-06,45.776,0.128438,0,0,-0.000431235
159,-1.13222e-05,2.73118,0,72.5297,-1.18103e-06,45.776,0.128438,0,0,-1.13222e-05
160,-0.00879399,1.78206,0,25.3622,-3.36255e-06,45.7754,0.128438,-6.81921e-24,0,-0.00879399
161,-1.63905e-05,2.69445,0,67.8949,-1.23464e-06,45.776,0.128438,0,0,-1.63905e-05
162,-1.92103e-05,2.6724,0,67.4828,-1.20788e-06,45.776,0.128438,0,0,-1.92103e-05
163,-6.90112e-06,2.88133,0,77.7844,-1.00935e-06,45.776,0.128438,0,0,-6.90112e-06
164,-0.942231,0.236884,0.00399589,4.06565,-1.15315e-05,40.7983,0.581188,-0.15126,-0.467131,-0.942231
165,-7.30793e-06,2.807,0,79.9355,-1.03187e-06,45.776,0.128438,0,0,-7.30793e-06
166,-1.98931e-05,2.71151,0,65.2783,-1.1979e-06,45.776,0.128438,0,0,-1.98931e-05
167,-1.23749e-05,2.79383,0,71.401,-1.06714e-06,45.776,0.128438,0,0,-1.23749e-05
168,-0.00174589,2.00731,0,31.2584,-2.63232e-06,45.776,0.128438,0,0,-0.00174589
169,-1.25975e-05,2.75523,0,70.8033,-1.14819e-06,45.776,0.128438,0,0,-1.25975e-05
170,-4.37344e-05,2.53229,0,60.6388,-1.33136e-06,45.776,0.128438,0,0,-4.37344e-05
171,-0.000247918,2.26296,0,47.8754,-1.68377e-06,45.776,0.128438,0,0,-0.000247918
172,-1.4146e-05,2.74836,0,68.8807,-1.15883e-06,45.776,0.128438,0,0,-1.4146e-05
173,-7.51385e-05,2.4565,0,54.7689,-1.51586e-06,45.776,0.128438,0,0,-7.51385e-05
174,-3.92007e-05,2.58157,0,58.341,-1.42115e-06,45.776,0.128438,0,0,-3.92007e-05
175,-2.06745e-05,2.69146,0,64.6719,-1.22279e-06,45.776,0.128438,0,0,-2.06745e-05
176,-0.755917,0.637662,0.00162515,2.60632,-8.53872e-06,39.0237,0.150432,-0.0390111,0,-0.755917
177,-6.3674e-06,2.90311,0,79.5994,-9.49398e-07,45.776,0.128438,0,0,-6.3674e-06
178,-1.05272e-05,2.78524,0,72.8747,-1.09666e-06,45.776,0.128438,0,0,-1.05272e-05
179,-0.0157831,1.87306,0,25.49,-2.87098e-06,45.6325,0.128438,-3.30374e-21,0,-0.0157831
180,-0.94137,1.63653,0,18.5743,-3.13296e-06,41.7479,1.10873,-0.300672,0,-0.94137
181,-1.93333e-05,2.68691,0,66.0574,-1.23746e-06,45.776,0.128438,0,0,-1.93333e-05
182,-0.000209448,2.34791,0,45.5393,-1.80416e-06,45.776,0.128438,0,0,-0.000209448
183,-6.7451e-05,2.56242,0,55.1934,-1.36018e-06,45.776,0.128438,0,0,-6.7451e-05
184,-0.00169085,2.00972,0,31.641,-2.66751e-06,45.776,0.128438,0,0,-0.00169085
185,-0.000106584,2.49098,0,51.2767,-1.46126e-06,45.776,0.128438,0,0,-0.000106584
186,-0.000233551,2.41887,0,46.7664,-1.56828e-06,45.776,0.128438,0,0,-0.000233551
187,-1.57106e-05,2.78114,0,69.185,-1.09504e-06,45.776,0.128438,0,0,-1.57106e-05
188,-8.96025e-06,2.79934,0,74.8772,-1.12463e-06,45.776,0.128438,0,0,-8.96025e-06
189,-6.01852e-05,2.5954,0,56.6769,-1.26223e-06,45.776,0.128438,0,0,-6.01852e-05
190,-0.00338314,1.96856,0,29.9012,-2.90695e-06,45.776,0.128438,-0,0,-0.00338314
191,-0.0122821,1.69866,0,25.0492,-4.05823e-06,45.757,0.128438,-3.57444e-22,0,-0.0122821
192,-6.24053e-05,2.51638,0,54.8346,-1.50959e-06,45.776,0.128438,0,0,-6.24053e-05
193,-2.15549e-05,2.70827,0,64.718,-1.2139e-06,45.776,0.128438,0,0,-2.15549e-05
194,-0.000129563,2.44137,0,48.656,-1.61899e-06,45.776,0.128438,0,0,-0.000129563
195,-1.89531e-05,2.70336,0,66.3648,-1.20268e-06,45.776,0.128438,0,0,-1.89531e-05
196,-0.000303002,2.35847,0,43.9945,-1.73942e-06,45.776,0.128438,0,0,-0.000303002
197,-0.00521719,2.10676,0,32.9056,-2.18394e-06,45.7583,0.128438,-4.64601e-22,0,-0.00521719
198,-0.00121077,2.05702,0,34.0614,-2.53822e-06,45.776,0.128438,0,0,-0.00121077
199,-0.00117634,2.04895,0,36.2632,-2.39019e-06,45.776,0.128438,0,0,-0.00117634
200,-9.8524e-06,2.77249,0,73.7175,-1.1217e-06,45.776,0.128438,0,0,-9.8524e-06
201,-0.676359,0.280206,0.000146381,5.51151,-1.34695e-05,40.2007,1.54357,-0.0513543,-0.467131,-0.676359
202,-3.36118e-05,2.59309,0,60.4983,-1.37024e-06,45.776,0.128438,0,0,-3.36118e-05
203,-0.00198756,2.00527,0,30.7002,-2.68285e-06,45.776,0.128438,0,0,-0.00198756
204,-1.18592e-05,2.73857,0,74.1645,-1.07738e-06,45.776,0.128438,0,0,-1.18592e-05
205,-3.74822e-05,2.53304,0,59.7949,-1.47377e-06,45.776,0.128438,0,0,-3.74822e-05
206,-4.05207e-05,2.53263,0,58.7748,-1.48765e-06,45.776,0.128438,0,0,-4.05207e-05
207,-1.20961e-05,2.77335,0,71.3465,-1.10854e-06,45.776,0.128438,0,0,-1.20961e-05
208,-7.6081e-06,2.80436,0,79.5503,-1.00773e-06,45.776,0.128438,0,0,-7.6081e-06
209,-9.7874e-06,2.76414,0,73.9439,-1.13469e-06,45.776,0.128438,0,0,-9.7874e-06
210,-1.36963e-05,2.70467,0,72.5263,-1.127e-06,45.776,0.128438,0,0,-1.36963e-05
211,-0.0112107,1.76761,0,25.8997,-3.85453e-06,45.7576,0.128438,-1.21458e-18,0,-0.0112107
212,-5.67635e-05,2.6027,0,57.181,-1.29225e-06,45.776,0.128438,0,0,-5.67635e-05
213,-0.00013819,2.35923,0,48.4174,-1.82962e-06,45.776,0.128438,0,0,-0.00013819
214,-6.84555e-05,2.46369,0,56.6677,-1.44088e-06,45.776,0.128438,0,0,-6.84555e-05
215,-1.35368e-05,2.79175,0,70.2611,-1.08782e-06,45.776,0.128438,0,0,-1.35368e-05
216,-0.000182639,2.4306,0,47.5581,-1.61466e-06,45.776,0.128438,0,0,-0.000182639
217,-0.000261202,2.21912,0,44.0491,-2.1366e-06,45.776,0.128438,0,0,-0.000261202
218,-2.13669e-05,2.73135,0,65.955,-1.1389e-06,45.776,0.128438,0,0,-2.13669e-05
219,-0.00235419,1.96247,0,36.1726,-2.10864e-06,45.776,0.128438,-9.80909e-45,0,-0.00235419
220,-0.490256,0.799062,1.10155e-09,9.417,-9.29192e-06,30.1818,0.391108,-0.0793257,0,-0.490256
221,-9.90622e-06,2.76161,0,73.8268,-1.13193e-06,45.776,0.128438,0,0,-9.90622e-06
222,-0.560297,1.06644,4.74188e-40,10.4376,-5.37079e-06,44.9251,0.221967,-0.0488138,0,-0.560297
223,-0.000306159,2.21385,0,42.7559,-2.10033e-06,45.776,0.128438,0,0,-0.000306159
224,-5.65403e-05,2.45575,0,56.9928,-1.51342e-06,45.776,0.128438,0,0,-5.65403e-05
225,-9.06415e-06,2.77385,0,77.3762,-1.03249e-06,45.776,0.128438,0,0,-9.06415e-06
226,-0.292235,0.782618,6.34217e-07,7.39671,-1.18076e-05,29.4702,0.642635,-0.0349719,0,-0.292235
227,-6.37826e-06,2.91482,0,79.8007,-9.38712e-07,45.776,0.128438,0,0,-6.37826e-06
228,-0.00166316,2.11918,0,34.0959,-2.18711e-06,45.776,0.128438,0,0,-0.00166316
229,-0.0717967,1.51679,0,22.8325,-3.61781e-06,41.9146,0.128289,-1.27153e-07,0,-0.0717967
230,-1.08595e-05,2.76703,0,73.3446,-1.09374e-06,45.776,0.128438,0,0,-1.08595e-05
231,-5.18821e-06,2.94607,0,82.4562,-9.10537e-07,45.776,0.128438,0,0,-5.18821e-06
232,-0.00131278,2.16926,0,35.8403,-2.02586e-06,45.776,0.128438,0,0,-0.00131278
233,-1.11947,1.46242,0,14.6454,-5.02818e-06,44.2468,4.16505,-0.389617,0,-1.11947
234,-5.44841e-05,2.49016,0,59.1536,-1.36457e-06,45.776,0.128438,0,0,-5.44841e-05
235,-0.000133034,2.34847,0,48.7523,-1.8548e-06,45.776,0.128438,0,0,-0.000133034
236,-0.00032187,2.21928,0,46.0872,-1.73825e-06,45.776,0.128438,0,0,-0.00032187
237,-8.32298e-05,2.54653,0,53.8941,-1.37963e-06,45.776,0.128438,0,0,-8.32298e-05
238,-0.256205,1.23552,0,13.4667,-6.45144e-06,33.6787,0.131141,-0.00379687,0,-0.256205
239,-3.68276e-05,2.5833,0,59.397,-1.39185e-06,45.776,0.128438,0,0,-3.68276e-05
240,-5.50731e-05,2.6048,0,57.3341,-1.27628e-06,45.776,0.128438,0,0,-5.50731e-05
241,-1.37495e-05,2.70793,0,69.9757,-1.20647e-06,45.776,0.128438,0,0,-1.37495e-05
242,-1.42797e-05,2.69508,0,71.9385,-1.12871e-06,45.776,0.128438,0,0,-1.42797e-05
243,-0.00130764,2.02706,0,37.6711,-2.12154e-06,45.776,0.128438,0,0,-0.00130764
244,-2.3837e-05,2.71518,0,64.8256,-1.15378e-06,45.776,0.128438,0,0,-2.3837e-05
245,-0.0430412,1.69174,0,20.6824,-3.62932e-06,43.4327,0.128438,-2.82895e-13,0,-0.0430412
246,-0.273334,1.2677,0,12.9891,-5.65494e-06,35.074,0.183828,-0.0128588,0,-0.273334
247,-0.000138057,2.33094,0,48.4598,-1.86287e-06,45.776,0.128438,0,0,-0.000138057
248,-2.43468e-05,2.71848,0,64.8264,-1.14567e-06,45.776,0.128438,0,0,-2.43468e-05
249,-0.00242962,1.87083,0,32.658,-3.26856e-06,45.776,0.128438,-7.37473e-36,0,-0.00242962
250,-4.46288e-05,2.58421,0,57.1618,-1.37676e-06,45.776,0.128438,0,0,-4.46288e-05
251,-0.000148176,2.29758,0,48.8004,-1.84943e-06,45.776,0.128438,0,0,-0.000148176
252,-1.33171e-05,2.77938,0,69.8756,-1.09541e-06,45.776,0.128438,0,0,-1.33171e-05
253,-0.119885,1.54303,0,25.2036,-1.97631e-06,45.1043,0.177286,-0.0200701,0,-0.119885
254,-0.000439342,2.18539,0,44.0347,-1.82677e-06,45.776,0.128438,0,0,-0.000439342
255,-0.00159224,1.98729,0,33.4598,-2.7876e-06,45.776,0.128438,0,0,-0.00159224
256,-1.31775e-05,2.73618,0,71.0914,-1.15554e-06,45.776,0.128438,0,0,-1.31775e-05
257,-8.58346e-06,2.82855,0,74.7712,-1.07373e-06,45.776,0.128438,0,0,-8.58346e-06
258,-0.0206541,1.8071,0,23.66,-3.17081e-06,45.5704,0.128438,-8.92025e-12,0,-0.0206541
