,_evdw,_eele,_epmf,_ehpc,_ehdb,_edst,_epsp,_ekde,_elhm,mcc
0,-0.82716499999999993,-0.0030405699999999998,0.60731800000000002,0.40515699999999999,-0.22476100000000002,0.70787800000000001,-0.136212,0.00142804,0.0,0.68499100000000002
1,-0.77163700000000002,-0.0013803699999999999,0.33521400000000001,0.25240400000000002,-0.21225500000000003,1.1813499999999999,-0.45297500000000002,0.0012559000000000001,0.0,0.63792700000000002
2,-0.73274399999999995,-0.0021267500000000002,-0.29925999999999997,0.212202,-0.20152,1.09701,-0.37273299999999998,0.0025398399999999998,0.0,0.628857
3,-0.55071999999999999,-0.00419776,1.19201,0.58261499999999999,-0.186168,0.768679,-0.33035399999999998,0.00201608,0.0,0.55709200000000003
4,-0.79814099999999999,-0.00134957,0.77470399999999995,0.72203200000000001,-0.20846999999999999,0.72304099999999993,-0.0746304,0.00050085500000000003,0.0,0.52083599999999997
5,-0.69579799999999992,0.00171338,0.54881499999999994,0.26664499999999997,-0.21312500000000001,0.60689599999999999,-0.23568000000000003,0.0027336399999999999,0.0,0.45901199999999998
6,-0.70786099999999996,0.00024963999999999997,-0.27329599999999998,0.27082800000000001,-0.170653,1.6954599999999997,-0.34377099999999999,0.00024087200000000002,0.0,0.45086599999999999
7,-0.77303699999999997,-0.0012447599999999999,0.46763599999999994,0.46492499999999998,-0.22764499999999999,0.74736400000000003,-0.31748799999999999,0.00177476,0.0,0.44830299999999995
8,-0.72860200000000008,-0.0011790500000000001,0.068506799999999993,0.24815399999999999,-0.11391900000000001,1.0488200000000001,-0.23843300000000001,0.0015586199999999999,0.0,0.43903900000000001
9,-0.69490099999999999,-0.0002588,-0.0015481500000000001,0.164604,-0.097810100000000011,0.408277,-0.14566999999999999,0.00156207,0.0,0.43506000000000006
10,-0.57624200000000003,-0.0018449199999999999,0.125142,0.228794,-0.121424,0.55774699999999999,-0.22456199999999998,0.0017049599999999999,0.0,0.43287299999999995
11,-1.07917,-0.00032835199999999996,0.60690500000000003,0.54273700000000002,-0.24025500000000002,1.1944600000000001,-0.59460400000000002,0.0027568100000000002,0.0,0.43152299999999993
12,-0.90147900000000014,-0.00049122199999999993,1.3437299999999999,0.76904899999999998,-0.14966600000000002,0.87498999999999993,0.0661075,0.00025953,0.0,0.399254
13,-0.68125800000000003,0.00075551899999999996,-0.42282700000000006,0.31195400000000001,-0.15486,1.34965,-0.52347900000000003,0.0031324899999999999,0.0,0.398171
14,-0.59028800000000003,-0.00028405999999999999,-0.15809300000000001,0.15221199999999999,-0.086390800000000004,0.70804699999999998,-0.087265800000000004,0.0015854199999999999,0.0,0.39768300000000001
15,-1.0106899999999999,-4.1566000000000001e-05,-0.25983899999999999,0.241756,-0.20413299999999998,1.26936,-0.14014000000000001,0.0022824899999999999,0.0,0.395117
16,-0.723167,3.7242700000000002e-05,0.83886900000000009,0.409078,-0.095200000000000007,0.895235,-0.48238900000000001,0.00054613900000000006,0.0,0.38279000000000002
