rot 6.28
tra 0.1
temperature 0.5
total steps 1000
step,etot,elhm,ekde,edst,eele,epmf,ehpc,ehdb,epsp,evdw
24,-5.53479e-06,2.85052,0,83.3251,-9.87649e-07,45.776,0.128438,0,0,-5.53479e-06
25,-6.8297e-05,2.49073,0,53.9973,-1.52313e-06,45.776,0.128438,0,0,-6.8297e-05
26,-8.95514e-07,3.20219,0,108.76,-7.16517e-07,45.776,0.128438,0,0,-8.95514e-07
27,-3.67225e-08,3.69399,0,185.973,-4.31449e-07,45.776,0.128438,0,0,-3.67225e-08
28,-0.000134275,2.37654,0,50.4324,-1.67254e-06,45.776,0.128438,0,0,-0.000134275
29,-0.00187608,1.79422,0,26.149,-2.87681e-06,45.776,0.128438,0,0,-0.00187608
30,-4.58188e-05,2.47508,0,57.7316,-1.5023e-06,45.776,0.128438,0,0,-4.58188e-05
31,-2.38703,1.1468,0,12.7869,-5.82581e-06,45.9811,10.0292,-0.121568,0,-2.38703
32,-8.45627e-06,2.84545,0,75.987,-1.02013e-06,45.776,0.128438,0,0,-8.45627e-06
33,-6.70486e-06,2.84717,0,78.5108,-1.05134e-06,45.776,0.128438,0,0,-6.70486e-06
34,-1.16654e-05,2.73207,0,71.4607,-1.20681e-06,45.776,0.128438,0,0,-1.16654e-05
35,-1.02231e-05,2.79754,0,72.8646,-1.06724e-06,45.776,0.128438,0,0,-1.02231e-05
36,-5.49335e-05,2.58399,0,56.0621,-1.3446e-06,45.776,0.128438,0,0,-5.49335e-05
37,-1.07219e-05,2.75387,0,72.1406,-1.1542e-06,45.776,0.128438,0,0,-1.07219e-05
38,-0.00132575,1.90425,0,30.8775,-2.97272e-06,45.776,0.128438,0,0,-0.00132575
39,-5.6879e-06,2.88203,0,80.4466,-9.96483e-07,45.776,0.128438,0,0,-5.6879e-06
40,-9.39809e-06,2.7942,0,74.9076,-1.10155e-06,45.776,0.128438,0,0,-9.39809e-06
41,-1.06676e-05,2.77807,0,71.6018,-1.11022e-06,45.776,0.128438,0,0,-1.06676e-05
42,-4.08978e-06,2.98075,0,85.5864,-8.81052e-07,45.776,0.128438,0,0,-4.08978e-06
43,-6.72387e-06,2.81937,0,80.9398,-9.95988e-07,45.776,0.128438,0,0,-6.72387e-06
44,-1.6487e-05,2.76503,0,68.0203,-1.1158e-06,45.776,0.128438,0,0,-1.6487e-05
45,-0.397743,1.81351,0,23.5246,-2.62443e-06,43.9113,0.13994,-8.33009e-05,0,-0.397743
46,-4.2166e-06,2.97722,0,85.2109,-8.799e-07,45.776,0.128438,0,0,-4.2166e-06
47,-8.43209e-05,2.54564,0,54.0534,-1.34884e-06,45.776,0.128438,0,0,-8.43209e-05
48,-6.69396e-05,2.56951,0,56.0122,-1.32373e-06,45.776,0.128438,0,0,-6.69396e-05
49,-3.96273e-06,2.92491,0,85.7359,-9.85076e-07,45.776,0.128438,0,0,-3.96273e-06
50,-0.028925,1.78905,0,25.8478,-4.3002e-06,44.3833,0.128438,-2.03553e-10,0,-0.028925
51,-3.97975e-05,2.54559,0,58.2356,-1.41658e-06,45.776,0.128438,0,0,-3.97975e-05
52,-0.0155379,2.01702,0,29.9939,-2.22384e-06,45.7599,0.128438,-5.23021e-30,0,-0.0155379
53,-0.000191918,2.35499,0,46.0926,-1.83974e-06,45.776,0.128438,0,0,-0.000191918
54,-1.18205e-05,2.79767,0,71.3093,-1.07253e-06,45.776,0.128438,0,0,-1.18205e-05
55,-5.96735e-06,2.86407,0,80.359,-1.00905e-06,45.776,0.128438,0,0,-5.96735e-06
56,-7.46205e-05,2.47344,0,56.0747,-1.48562e-06,45.776,0.128438,0,0,-7.46205e-05
57,-7.27935e-05,2.50464,0,54.1918,-1.56002e-06,45.776,0.128438,0,0,-7.27935e-05
58,-0.789645,1.73121,0,21.1147,-2.89239e-06,43.9863,0.183528,-0.16295,0,-0.789645
59,-6.30179e-05,2.43486,0,56.2985,-1.50532e-06,45.776,0.128438,0,0,-6.30179e-05
60,-1.04164e-05,2.82283,0,73.682,-1.04591e-06,45.776,0.128438,0,0,-1.04164e-05
61,-2.748e-05,2.6141,0,64.5753,-1.26392e-06,45.776,0.128438,0,0,-2.748e-05
62,-0.000499949,2.12482,0,37.0264,-2.36532e-06,45.776,0.128438,0,0,-0.000499949
63,-0.000244187,2.29771,0,47.7709,-1.75628e-06,45.776,0.128438,0,0,-0.000244187
64,-0.00015339,2.30529,0,49.3568,-1.63881e-06,45.776,0.128438,0,0,-0.00015339
65,-0.0383338,0.897633,2.18743e-42,9.11384,-5.44325e-06,45.5762,0.128438,-2.2459e-19,0,-0.0383338
66,-3.66617e-06,2.92406,0,86.8185,-9.52327e-07,45.776,0.128438,0,0,-3.66617e-06
67,-6.17714e-05,2.53966,0,54.9167,-1.47887e-06,45.776,0.128438,0,0,-6.17714e-05
68,-0.000347626,2.20934,0,43.6676,-2.14312e-06,45.776,0.128438,0,0,-0.000347626
69,-1.945e-05,2.71548,0,65.885,-1.21109e-06,45.776,0.128438,0,0,-1.945e-05
70,-5.62534e-06,2.93343,0,81.3722,-9.38734e-07,45.776,0.128438,0,0,-5.62534e-06
71,-0.000189147,2.35007,0,45.2928,-1.83719e-06,45.776,0.128438,0,0,-0.000189147
72,-1.51783e-05,2.71212,0,68.1976,-1.2259e-06,45.776,0.128438,0,0,-1.51783e-05
73,-0.0377188,0.941588,9.4813e-35,13.1878,-5.63851e-06,45.2341,0.128438,-1.93099e-11,0,-0.0377188
74,-4.10945e-06,2.98072,0,85.5611,-8.7053e-07,45.776,0.128438,0,0,-4.10945e-06
75,-2.96059e-05,2.67585,0,61.8394,-1.2004e-06,45.776,0.128438,0,0,-2.96059e-05
76,-0.0339837,1.46951,0,17.4249,-4.21771e-06,44.9692,0.128438,-1.5727e-15,0,-0.0339837
77,-0.00272562,1.93284,0,31.5472,-3.14699e-06,45.776,0.128438,-1.4013e-45,0,-0.00272562
78,-7.95695e-06,2.82255,0,75.4986,-1.07423e-06,45.776,0.128438,0,0,-7.95695e-06
79,-7.75424e-05,2.38923,0,53.9172,-1.56301e-06,45.776,0.128438,0,0,-7.75424e-05
80,-0.000644639,2.02891,0,38.6872,-2.16377e-06,45.776,0.128438,0,0,-0.000644639
81,-0.000800339,2.08457,0,39.2929,-2.08528e-06,45.776,0.128438,0,0,-0.000800339
82,-0.00327454,1.73302,0,27.615,-3.6314e-06,45.776,0.128438,-3.12163e-38,0,-0.00327454
83,-0.722254,0.756934,8.49718e-35,11.7175,-7.56701e-06,42.6201,0.540969,-0.278443,0,-0.722254
84,-0.000199886,2.44332,0,47.9555,-1.52447e-06,45.776,0.128438,0,0,-0.000199886
85,-2.84877e-05,2.61446,0,62.9024,-1.33688e-06,45.776,0.128438,0,0,-2.84877e-05
86,-0.0140994,1.47114,0,16.6206,-4.4747e-06,45.7691,0.128438,-1.0552e-23,0,-0.0140994
87,-2.39211,0.947039,6.22297e-24,10.3385,-1.12703e-05,35.081,1.40014,-0.480328,0.385964,-2.39211
88,-5.7211e-06,2.92936,0,81.1353,-9.43704e-07,45.776,0.128438,0,0,-5.7211e-06
89,-0.0356156,1.5726,0,24.0029,-5.0577e-06,42.0293,0.128083,-1.79683e-07,0,-0.0356156
90,-0.00235026,1.94898,0,36.0389,-2.13512e-06,45.776,0.128438,-6.8358e-35,0,-0.00235026
91,-0.00523543,2.10022,0,32.6358,-2.23991e-06,45.7595,0.128438,-3.73977e-22,0,-0.00523543
92,-1.62582e-05,2.71016,0,67.9398,-1.20435e-06,45.776,0.128438,0,0,-1.62582e-05
93,-0.000174411,2.27273,0,48.2553,-1.84278e-06,45.776,0.128438,0,0,-0.000174411
94,-1.12539e-05,2.77136,0,71.9288,-1.13915e-06,45.776,0.128438,0,0,-1.12539e-05
95,-7.31632e-05,2.47878,0,53.3412,-1.55437e-06,45.776,0.128438,0,0,-7.31632e-05
96,-0.00336414,1.98098,0,29.571,-2.70879e-06,45.776,0.128438,0,0,-0.00336414
97,-1.14649e-05,2.74876,0,73.8926,-1.09804e-06,45.776,0.128438,0,0,-1.14649e-05
98,-1.21142e-07,3.49987,0,151.949,-5.16474e-07,45.776,0.128438,0,0,-1.21142e-07
99,-6.09456e-08,3.62889,0,170.037,-4.66407e-07,45.776,0.128438,0,0,-6.09456e-08
100,-1.30274e-06,3.07623,0,103.358,-7.90645e-07,45.776,0.128438,0,0,-1.30274e-06
101,-5.20493e-05,2.41005,0,54.056,-1.48203e-06,45.776,0.128438,0,0,-5.20493e-05
102,-3.54768e-06,2.95842,0,87.2513,-9.15791e-07,45.776,0.128438,0,0,-3.54768e-06
103,-9.38337e-06,2.75792,0,75.6442,-1.11712e-06,45.776,0.128438,0,0,-9.38337e-06
104,-0.468261,0.620745,5.42707e-06,7.20238,-1.03097e-05,32.2759,0.355516,-0.0671356,0,-0.468261
105,-0.0008611,2.09135,0,37.7939,-2.5109e-06,45.776,0.128438,0,0,-0.0008611
106,-4.0164e-05,2.59177,0,58.9646,-1.38228e-06,45.776,0.128438,0,0,-4.0164e-05
107,-2.94116e-06,2.9586,0,89.9609,-9.27162e-07,45.776,0.128438,0,0,-2.94116e-06
108,-0.000447221,2.27787,0,44.281,-1.9883e-06,45.776,0.128438,0,0,-0.000447221
109,-0.000196472,2.28132,0,48.7799,-1.65181e-06,45.776,0.128438,0,0,-0.000196472
110,-7.08762e-06,2.85501,0,78.4038,-1.04141e-06,45.776,0.128438,0,0,-7.08762e-06
111,-4.10772e-08,3.68838,0,181.914,-4.34637e-07,45.776,0.128438,0,0,-4.10772e-08
112,-4.4013e-07,3.27157,0,123.245,-6.6212e-07,45.776,0.128438,0,0,-4.4013e-07
113,-5.08737e-07,3.25745,0,120.042,-6.73704e-07,45.776,0.128438,0,0,-5.08737e-07
114,-0.000185297,2.29792,0,48.6331,-1.69382e-06,45.776,0.128438,0,0,-0.000185297
115,-0.00304914,2.05351,0,34.3296,-2.81637e-06,45.776,0.128438,0,0,-0.00304914
116,-0.263994,1.59444,0,17.6507,-3.52013e-06,41.5957,0.140581,-0.000469697,0,-0.263994
117,-4.03045e-06,2.99606,0,87.2039,-8.57803e-07,45.776,0.128438,0,0,-4.03045e-06
118,-1.24858e-06,3.16722,0,104.033,-7.25998e-07,45.776,0.128438,0,0,-1.24858e-06
119,-7.85226e-09,3.97507,0,239.019,-3.27921e-07,45.776,0.128438,0,0,-7.85226e-09
120,-2.40319e-08,3.76032,0,200.819,-3.99837e-07,45.776,0.128438,0,0,-2.40319e-08
121,-1.36714e-08,3.88502,0,218.091,-3.56078e-07,45.776,0.128438,0,0,-1.36714e-08
122,-9.57751e-11,4.69971,0,498.208,-1.57421e-07,45.776,0.128438,0,0,-9.57751e-11
123,-1.35781e-12,5.39892,0,1015.62,-7.84732e-08,45.776,0.128438,0,0,-1.35781e-12
124,-6.49746e-13,5.522,0,1148.07,-7.00458e-08,45.776,0.128438,0,0,-6.49746e-13
125,-4.53908e-13,5.58737,0,1216.65,-6.42388e-08,45.776,0.128438,0,0,-4.53908e-13
126,-5.93677e-15,6.30857,0,2507.13,-3.11905e-08,45.776,0.128438,0,0,-5.93677e-15
127,-7.47391e-15,6.2676,0,2414.98,-3.23041e-08,45.776,0.128438,0,0,-7.47391e-15
128,-3.15039e-15,6.41174,0,2788.79,-2.87719e-08,45.776,0.128438,0,0,-3.15039e-15
129,-2.56552e-15,6.44601,0,2885.83,-2.7174e-08,45.776,0.128438,0,0,-2.56552e-15
130,-2.49447e-06,3.0113,0,94.5407,-8.5487e-07,45.776,0.128438,0,0,-2.49447e-06
131,-0.000356526,2.22949,0,41.8512,-2.13903e-06,45.776,0.128438,0,0,-0.000356526
132,-2.33251e-06,3.00225,0,96.2618,-8.42576e-07,45.776,0.128438,0,0,-2.33251e-06
133,-1.29279e-05,2.75586,0,70.4491,-1.14587e-06,45.776,0.128438,0,0,-1.29279e-05
134,-0.000194427,2.33791,0,43.9237,-1.78999e-06,45.776,0.128438,0,0,-0.000194427
135,-1.31624e-07,3.49401,0,149.511,-5.31421e-07,45.776,0.128438,0,0,-1.31624e-07
136,-0.000446734,1.90988,0,28.3463,-2.50071e-06,45.776,0.128438,0,0,-0.000446734
137,-3.27214e-06,2.95658,0,91.7309,-8.78638e-07,45.776,0.128438,0,0,-3.27214e-06
138,-2.07793e-05,2.65273,0,67.2686,-1.22103e-06,45.776,0.128438,0,0,-2.07793e-05
139,-0.133676,1.4481,0,14.5884,-5.54429e-06,41.0761,0.183309,-0.0158381,0,-0.133676
140,-1.05219e-05,2.8389,0,73.7547,-1.00038e-06,45.776,0.128438,0,0,-1.05219e-05
141,-2.10413e-08,3.8147,0,202.962,-3.84487e-07,45.776,0.128438,0,0,-2.10413e-08
142,-2.32128e-06,3.00036,0,94.347,-8.69138e-07,45.776,0.128438,0,0,-2.32128e-06
143,-0.190295,0.66781,5.87298e-12,9.27537,-8.7539e-06,39.6843,0.165802,-0.00935436,0,-0.190295
144,-0.000379504,2.31572,0,46.1273,-1.8502e-06,45.776,0.128438,0,0,-0.000379504
145,-0.100038,1.33811,0,20.9083,-3.41398e-06,45.692,0.124132,-0.000270275,0,-0.100038
146,-0.000105552,2.4405,0,49.5231,-1.6268e-06,45.776,0.128438,0,0,-0.000105552
147,-0.000376373,1.97739,0,35.9094,-2.27281e-06,45.776,0.128438,0,0,-0.000376373
148,-1.25204e-05,2.57414,0,59.1118,-1.29983e-06,45.776,0.128438,0,0,-1.25204e-05
149,-1.73141e-06,3.06626,0,97.6788,-8.29456e-07,45.776,0.128438,0,0,-1.73141e-06
150,-8.76994e-05,2.3636,0,47.8946,-1.69243e-06,45.776,0.128438,0,0,-8.76994e-05
151,-7.56249e-08,3.59071,0,164.529,-4.84496e-07,45.776,0.128438,0,0,-7.56249e-08
152,-3.8687e-09,4.07784,0,269.841,-2.87509e-07,45.776,0.128438,0,0,-3.8687e-09
153,-8.5888e-11,4.71272,0,508.13,-1.55064e-07,45.776,0.128438,0,0,-8.5888e-11
154,-1.79746e-12,5.35591,0,967.968,-8.16871e-08,45.776,0.128438,0,0,-1.79746e-12
155,-4.61282e-12,5.19915,0,827.218,-9.60155e-08,45.776,0.128438,0,0,-4.61282e-12
156,-1.34989e-07,3.48834,0,150.4,-5.32024e-07,45.776,0.128438,0,0,-1.34989e-07
157,-4.59469e-08,3.66831,0,178.623,-4.39328e-07,45.776,0.128438,0,0,-4.59469e-08
158,-0.348808,1.84164,0,24.7897,-2.55118e-06,40.6406,0.139286,-6.02777e-05,0,-0.348808
159,-1.49842e-06,3.12926,0,99.9457,-7.65025e-07,45.776,0.128438,0,0,-1.49842e-06
160,-3.72561e-06,2.93037,0,86.3039,-9.54455e-07,45.776,0.128438,0,0,-3.72561e-06
161,-0.00537348,1.63131,0,25.2524,-3.96481e-06,45.776,0.128438,-7.58794e-29,0,-0.00537348
162,-0.0332953,1.92003,0,33.332,-2.11544e-06,43.4403,0.128438,-2.52413e-10,0,-0.0332953
163,-0.000156751,2.23494,0,39.4205,-1.94989e-06,45.776,0.128438,0,0,-0.000156751
164,-0.000349544,1.99636,0,36.2506,-2.23793e-06,45.776,0.128438,0,0,-0.000349544
165,-0.000108962,2.59258,0,60.6833,-1.13291e-06,45.776,0.128438,0,0,-0.000108962
166,-1.08914e-06,3.1198,0,102.149,-7.83783e-07,45.776,0.128438,0,0,-1.08914e-06
167,-2.16138e-06,3.06758,0,93.7811,-8.03418e-07,45.776,0.128438,0,0,-2.16138e-06
168,-1.89426e-06,2.99014,0,94.8145,-8.48943e-07,45.776,0.128438,0,0,-1.89426e-06
169,-5.88321e-06,2.84637,0,81.2361,-1.01468e-06,45.776,0.128438,0,0,-5.88321e-06
170,-2.39279e-05,2.64685,0,63.2537,-1.29345e-06,45.776,0.128438,0,0,-2.39279e-05
171,-7.23228e-05,2.50022,0,51.4595,-1.47508e-06,45.776,0.128438,0,0,-7.23228e-05
172,-0.00026852,2.30512,0,46.8511,-1.89972e-06,45.776,0.128438,0,0,-0.00026852
173,-0.00585842,1.84299,0,32.7873,-2.21441e-06,45.5567,0.128438,-7.36074e-19,0,-0.00585842
174,-1.83267e-05,2.68214,0,65.2132,-1.23899e-06,45.776,0.128438,0,0,-1.83267e-05
175,-9.60814e-08,3.54911,0,157.773,-4.96142e-07,45.776,0.128438,0,0,-9.60814e-08
176,-4.89227e-08,3.67503,0,176.856,-4.38228e-07,45.776,0.128438,0,0,-4.89227e-08
177,-0.0310339,1.90694,0,26.0779,-2.71185e-06,45.1749,0.128286,-1.16425e-07,0,-0.0310339
178,-0.000112213,2.39973,0,46.0109,-1.6167e-06,45.776,0.128438,0,0,-0.000112213
179,-1.00702e-07,3.56116,0,156.553,-4.82516e-07,45.776,0.128438,0,0,-1.00702e-07
180,-1.4687e-09,4.22991,0,318.451,-2.53938e-07,45.776,0.128438,0,0,-1.4687e-09
181,-5.28986e-10,4.40004,0,376.8,-2.1117e-07,45.776,0.128438,0,0,-5.28986e-10
182,-4.51974e-11,4.82416,0,564.81,-1.37735e-07,45.776,0.128438,0,0,-4.51974e-11
183,-6.75774e-09,3.9738,0,247.474,-3.24974e-07,45.776,0.128438,0,0,-6.75774e-09
184,-1.3103e-08,3.88928,0,219.394,-3.50818e-07,45.776,0.128438,0,0,-1.3103e-08
185,-3.11372e-06,2.92516,0,89.2029,-8.98028e-07,45.776,0.128438,0,0,-3.11372e-06
186,-1.23129e-05,2.65971,0,63.4595,-1.22621e-06,45.776,0.128438,0,0,-1.23129e-05
187,-1.36542e-06,3.01068,0,95.8289,-8.40916e-07,45.776,0.128438,0,0,-1.36542e-06
188,-0.000142543,2.54213,0,59.1199,-1.17865e-06,45.776,0.128438,0,0,-0.000142543
189,-6.90633e-06,2.96091,0,89.1027,-8.21796e-07,45.776,0.128438,0,0,-6.90633e-06
190,-1.29562e-06,3.20477,0,113.98,-6.70763e-07,45.776,0.128438,0,0,-1.29562e-06
191,-7.94963e-06,2.65266,0,65.3813,-1.22024e-06,45.776,0.128438,0,0,-7.94963e-06
192,-1.76845e-05,2.80129,0,77.29,-1.00254e-06,45.776,0.128438,0,0,-1.76845e-05
193,-5.75881e-07,3.14714,0,105.913,-7.34818e-07,45.776,0.128438,0,0,-5.75881e-07
194,-4.82297e-06,2.84857,0,83.0993,-9.91083e-07,45.776,0.128438,0,0,-4.82297e-06
195,-0.00111518,2.20541,0,44.5035,-1.76641e-06,45.776,0.128438,0,0,-0.00111518
196,-0.372589,1.80554,0,23.4016,-2.86953e-06,40.1674,0.742696,-7.29209e-06,0,-0.372589
197,-7.25044e-06,2.8367,0,77.167,-1.04917e-06,45.776,0.128438,0,0,-7.25044e-06
198,-9.98142e-07,3.13378,0,109.267,-7.43272e-07,45.776,0.128438,0,0,-9.98142e-07
199,-3.73708e-07,3.35236,0,126.111,-6.03941e-07,45.776,0.128438,0,0,-3.73708e-07
200,-1.41161e-06,3.12501,0,101.239,-7.80291e-07,45.776,0.128438,0,0,-1.41161e-06
201,-3.48012e-08,3.71666,0,186.616,-4.21697e-07,45.776,0.128438,0,0,-3.48012e-08
202,-2.52202e-06,3.03306,0,90.4077,-8.50741e-07,45.776,0.128438,0,0,-2.52202e-06
203,-3.29731e-07,3.34748,0,126.131,-6.00896e-07,45.776,0.128438,0,0,-3.29731e-07
204,-2.85417e-09,4.14097,0,283.055,-2.71088e-07,45.776,0.128438,0,0,-2.85417e-09
205,-3.1913e-05,2.59562,0,62.0779,-1.38279e-06,45.776,0.128438,0,0,-3.1913e-05
206,-3.864e-05,2.53279,0,61.7768,-1.34543e-06,45.776,0.128438,0,0,-3.864e-05
207,-0.00235797,1.93145,0,34.5496,-2.29965e-06,45.776,0.128438,0,0,-0.00235797
208,-2.46034e-06,3.00569,0,92.39,-8.70013e-07,45.776,0.128438,0,0,-2.46034e-06
209,-2.20408e-05,2.71288,0,65.5696,-1.21709e-06,45.776,0.128438,0,0,-2.20408e-05
210,-1.50732e-06,3.06941,0,100.614,-8.21105e-07,45.776,0.128438,0,0,-1.50732e-06
211,-0.828946,0.840512,4.68029e-24,13.4116,-1.03513e-05,39.5197,0.207494,-0.454071,0.155102,-0.828946
212,-8.8723e-05,2.44158,0,54.2437,-1.54133e-06,45.776,0.128438,0,0,-8.8723e-05
213,-1.50412e-07,3.46241,0,146.843,-5.43464e-07,45.776,0.128438,0,0,-1.50412e-07
214,-1.01357e-07,3.54488,0,156.934,-4.89416e-07,45.776,0.128438,0,0,-1.01357e-07
215,-0.00018057,2.32026,0,47.4775,-1.78919e-06,45.776,0.128438,0,0,-0.00018057
216,-8.91825e-06,2.78041,0,72.2362,-1.12589e-06,45.776,0.128438,0,0,-8.91825e-06
217,-7.11976e-07,3.23982,0,116.332,-6.7493e-07,45.776,0.128438,0,0,-7.11976e-07
218,-1.95468e-07,3.40196,0,141.487,-5.71651e-07,45.776,0.128438,0,0,-1.95468e-07
219,-9.07072e-06,2.79836,0,73.3765,-1.10575e-06,45.776,0.128438,0,0,-9.07072e-06
220,-4.7e-06,2.84324,0,82.5729,-9.76933e-07,45.776,0.128438,0,0,-4.7e-06
221,-0.154334,1.85744,0,27.15,-3.1847e-06,42.4557,0.126226,-1.16926e-05,0,-0.154334
222,-4.86118e-06,2.92258,0,80.5113,-9.46229e-07,45.776,0.128438,0,0,-4.86118e-06
223,-0.000215685,2.49564,0,56.3579,-1.17211e-06,45.776,0.128438,0,0,-0.000215685
224,-2.58958e-05,2.48611,0,55.4146,-1.47728e-06,45.776,0.128438,0,0,-2.58958e-05
225,-1.33187e-05,2.69041,0,63.5016,-1.19218e-06,45.776,0.128438,0,0,-1.33187e-05
226,-0.000552712,2.13712,0,38.721,-2.21213e-06,45.776,0.128438,0,0,-0.000552712
227,-0.00130294,2.1708,0,40.6856,-2.07847e-06,45.776,0.128438,0,0,-0.00130294
228,-0.0181471,2.11868,0,34.7863,-1.03142e-06,42.6919,0.128438,-4.26876e-10,0,-0.0181471
229,-0.000121595,2.27127,0,47.5807,-1.64993e-06,45.776,0.128438,0,0,-0.000121595
230,-0.0163311,1.1246,0,12.614,-5.43545e-06,45.7637,0.128438,-2.44895e-22,0,-0.0163311
231,-1.90562e-05,2.72674,0,66.2976,-1.19415e-06,45.776,0.128438,0,0,-1.90562e-05
232,-6.63596e-07,3.24798,0,114.666,-6.80749e-07,45.776,0.128438,0,0,-6.63596e-07
233,-1.68799e-05,2.74508,0,66.7555,-1.13323e-06,45.776,0.128438,0,0,-1.68799e-05
234,-0.0302978,2.00432,0,31.6164,-1.9497e-06,44.8151,0.128438,-9.40044e-14,0,-0.0302978
235,-4.95792e-06,2.92259,0,84.3181,-9.84136e-07,45.776,0.128438,0,0,-4.95792e-06
236,-2.07029e-05,2.69967,0,65.6025,-1.22037e-06,45.776,0.128438,0,0,-2.07029e-05
237,-1.45323e-07,3.45631,0,149.182,-5.4614e-07,45.776,0.128438,0,0,-1.45323e-07
238,-1.12019e-07,3.50134,0,155.514,-5.10031e-07,45.776,0.128438,0,0,-1.12019e-07
239,-3.13325e-08,3.75117,0,190.222,-4.07821e-07,45.776,0.128438,0,0,-3.13325e-08
240,-9.55461e-06,2.76313,0,76.3889,-1.09849e-06,45.776,0.128438,0,0,-9.55461e-06
241,-0.00676954,2.07089,0,31.5797,-2.18163e-06,45.7757,0.128438,-1.57831e-29,0,-0.00676954
242,-0.000159043,2.30159,0,49.7146,-1.73828e-06,45.776,0.128438,0,0,-0.000159043
243,-0.102409,0.756724,1.55009e-26,9.29951,-7.76396e-06,40.5461,0.12496,-2.57218e-05,0,-0.102409
244,-9.87264e-05,2.28886,0,45.4735,-1.87997e-06,45.776,0.128438,0,0,-9.87264e-05
245,-1.0335e-05,2.82824,0,73.0331,-1.03656e-06,45.776,0.128438,0,0,-1.0335e-05
246,-1.55523e-06,3.11173,0,100.744,-7.75119e-07,45.776,0.128438,0,0,-1.55523e-06
247,-0.000638819,2.13576,0,38.8413,-2.35233e-06,45.776,0.128438,0,0,-0.000638819
248,-0.016615,1.91444,0,26.285,-2.76391e-06,45.3046,0.128438,-2.00207e-15,0,-0.016615
249,-6.83732e-07,3.26822,0,115.702,-6.49656e-07,45.776,0.128438,0,0,-6.83732e-07
250,-0.0563376,1.35953,0,18.9005,-3.96175e-06,43.5294,0.124476,-7.26789e-05,0,-0.0563376
251,-2.49434e-05,2.61364,0,62.2297,-1.30439e-06,45.776,0.128438,0,0,-2.49434e-05
252,-0.00228608,2.10477,0,40.7337,-1.95699e-06,45.776,0.128438,0,0,-0.00228608
253,-0.000131188,2.22389,0,41.5833,-2.04167e-06,45.776,0.128438,0,0,-0.000131188
254,-0.00118175,1.7384,0,23.2828,-3.04574e-06,45.776,0.128438,0,0,-0.00118175
255,-1.19927e-05,2.80126,0,71.301,-1.09611e-06,45.776,0.128438,0,0,-1.19927e-05
256,-4.28946e-08,3.69429,0,180.442,-4.32554e-07,45.776,0.128438,0,0,-4.28946e-08
257,-8.711e-07,3.16853,0,112.997,-7.11536e-07,45.776,0.128438,0,0,-8.711e-07
