1	0.434841	0.576487	0.576487	0.225425	0.197504	0.385648	0	0	0	0.399678	
0	1	0.465153	0.465153	0.170718	0.149089	0.329218	0	0	0	0.570266	
0	0	1	1	0.328629	0.221402	0.354788	0	0	0	0.436938	
0	0	0	1	0.328629	0.221402	0.354788	0	0	0	0.436938	
0	0	0	0	1	0.600801	0.268288	0	0	0	0.282051	
0	0	0	0	0	1	0.188776	0	0	0	0.258112	
0	0	0	0	0	0	1	0	0	0	0.684708	
0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	1	
